id,verb
17853__Conservative__uk.proc.d.1975-11-25.13,add
17853__Conservative__uk.proc.d.1975-11-25.13,regret
17853__Conservative__uk.proc.d.1975-11-25.13,contain
17853__Conservative__uk.proc.d.1975-11-25.13,solve
17853__Conservative__uk.proc.d.1975-11-25.13,propose
17853__Conservative__uk.proc.d.1975-11-25.13,increase
17853__Conservative__uk.proc.d.1975-11-25.13,diminish
17853__Conservative__uk.proc.d.1975-11-25.13,wish
17853__Conservative__uk.proc.d.1975-11-25.13,draw
17853__Conservative__uk.proc.d.1975-11-25.13,foreshadow
17853__Conservative__uk.proc.d.1975-11-25.13,contain
17853__Conservative__uk.proc.d.1975-11-25.13,halt
22558__Conservative__uk.proc.d.1975-11-25.13,say
22558__Conservative__uk.proc.d.1975-11-25.13,extend
22558__Conservative__uk.proc.d.1975-11-25.13,say
22558__Conservative__uk.proc.d.1975-11-25.13,talk
22558__Conservative__uk.proc.d.1975-11-25.13,misconceive
22558__Conservative__uk.proc.d.1975-11-25.13,lead
22558__Conservative__uk.proc.d.1975-11-25.13,carry
22558__Conservative__uk.proc.d.1975-11-25.13,increase
22558__Conservative__uk.proc.d.1975-11-25.13,result
17238__Labour__uk.proc.d.1975-11-25.13,burgeon
17238__Labour__uk.proc.d.1975-11-25.13,nominate
22227__Conservative__uk.proc.d.1975-11-25.13,have
17381__Labour__uk.proc.d.1975-11-25.13,dare
17381__Labour__uk.proc.d.1975-11-25.13,say
17381__Labour__uk.proc.d.1975-11-25.13,regret
17381__Labour__uk.proc.d.1975-11-25.13,contain
17381__Labour__uk.proc.d.1975-11-25.13,solve
17381__Labour__uk.proc.d.1975-11-25.13,propose
17381__Labour__uk.proc.d.1975-11-25.13,increase
17381__Labour__uk.proc.d.1975-11-25.13,diminish
18760__Conservative__uk.proc.d.1975-11-25.13,emerge
18760__Conservative__uk.proc.d.1975-11-25.13,be
22502__Labour__uk.proc.d.1975-11-25.13,accuse
22502__Labour__uk.proc.d.1975-11-25.13,increase
22502__Labour__uk.proc.d.1975-11-25.13,diminish
17946__Conservative__uk.proc.d.1975-12-01.12,concern
17946__Conservative__uk.proc.d.1975-12-01.12,be
17946__Conservative__uk.proc.d.1975-12-01.12,alter
17946__Conservative__uk.proc.d.1975-12-01.12,be
17946__Conservative__uk.proc.d.1975-12-01.12,see
17946__Conservative__uk.proc.d.1975-12-01.12,interfere
17946__Conservative__uk.proc.d.1975-12-01.12,be
21659__Conservative__uk.proc.d.1975-12-01.12,be
21659__Conservative__uk.proc.d.1975-12-01.12,be
21659__Conservative__uk.proc.d.1975-12-01.12,be
10399__Labour__uk.proc.d.1975-12-01.14,start
10399__Labour__uk.proc.d.1975-12-01.14,assess
10399__Labour__uk.proc.d.1975-12-01.14,have
10399__Labour__uk.proc.d.1975-12-01.14,be
10399__Labour__uk.proc.d.1975-12-01.14,deal
10152__Labour__uk.proc.d.1975-12-02.4,think
19964__Labour__uk.proc.d.1975-12-02.4,suggest
19964__Labour__uk.proc.d.1975-12-02.4,require
10327__Labour__uk.proc.d.1975-12-02.5,talk
10327__Labour__uk.proc.d.1975-12-02.5,overman
10327__Labour__uk.proc.d.1975-12-02.5,have
10327__Labour__uk.proc.d.1975-12-02.5,lecture
18354__Conservative__uk.proc.d.1975-12-03.8,be
18354__Conservative__uk.proc.d.1975-12-03.8,concern
18354__Conservative__uk.proc.d.1975-12-03.8,neglect
18354__Conservative__uk.proc.d.1975-12-03.8,see
18354__Conservative__uk.proc.d.1975-12-03.8,put
18354__Conservative__uk.proc.d.1975-12-03.8,be
18354__Conservative__uk.proc.d.1975-12-03.8,require
18354__Conservative__uk.proc.d.1975-12-03.8,recognise
18354__Conservative__uk.proc.d.1975-12-03.8,make
18354__Conservative__uk.proc.d.1975-12-03.8,avoid
18354__Conservative__uk.proc.d.1975-12-03.8,avoid
18354__Conservative__uk.proc.d.1975-12-03.8,avoid
18354__Conservative__uk.proc.d.1975-12-03.8,think
18354__Conservative__uk.proc.d.1975-12-03.8,be
18354__Conservative__uk.proc.d.1975-12-03.8,do
10181__Labour__uk.proc.d.1975-12-03.8,forgo
10181__Labour__uk.proc.d.1975-12-03.8,do
10181__Labour__uk.proc.d.1975-12-03.8,set
17491__Labour__uk.proc.d.1975-12-04.15,work
17491__Labour__uk.proc.d.1975-12-04.15,bind
17491__Labour__uk.proc.d.1975-12-04.15,have
17491__Labour__uk.proc.d.1975-12-04.15,do
18184__Conservative__uk.proc.d.1975-12-04.18,have
18184__Conservative__uk.proc.d.1975-12-04.18,bumble
19709__Labour__uk.proc.d.1975-12-04.18,bumble
10565__Conservative__uk.proc.d.1975-12-04.23,be
10565__Conservative__uk.proc.d.1975-12-04.23,advise
10565__Conservative__uk.proc.d.1975-12-04.23,help
10565__Conservative__uk.proc.d.1975-12-04.23,draft
10565__Conservative__uk.proc.d.1975-12-04.23,go
10565__Conservative__uk.proc.d.1975-12-04.23,be
10565__Conservative__uk.proc.d.1975-12-04.23,be
10565__Conservative__uk.proc.d.1975-12-04.23,submit
10565__Conservative__uk.proc.d.1975-12-04.23,deal
17522__Conservative__uk.proc.d.1975-12-05.4,go
22503__Conservative__uk.proc.d.1975-12-05.4,add
22503__Conservative__uk.proc.d.1975-12-05.4,make
22503__Conservative__uk.proc.d.1975-12-05.4,be
22503__Conservative__uk.proc.d.1975-12-05.4,add
22503__Conservative__uk.proc.d.1975-12-05.4,give
19723__Labour__uk.proc.d.1975-12-05.4,be
19723__Labour__uk.proc.d.1975-12-05.4,give
19723__Labour__uk.proc.d.1975-12-05.4,appear
19723__Labour__uk.proc.d.1975-12-05.4,create
19723__Labour__uk.proc.d.1975-12-05.4,exist
19723__Labour__uk.proc.d.1975-12-05.4,be
16443__Conservative__uk.proc.d.1975-12-05.4,surround
17345__Conservative__uk.proc.d.1975-12-08.8,initiate
19212__Labour__uk.proc.d.1975-12-09.10,agree
19212__Labour__uk.proc.d.1975-12-09.10,show
19212__Labour__uk.proc.d.1975-12-09.10,deal
19169__Conservative__uk.proc.d.1975-12-10.4,feel
19169__Conservative__uk.proc.d.1975-12-10.4,guarantee
19156__Conservative__uk.proc.d.1975-12-15.10,generate
19212__Labour__uk.proc.d.1975-12-18.20,result
19420__Liberal__uk.proc.d.1975-12-18.21,believe
19420__Liberal__uk.proc.d.1975-12-18.21,cause
19420__Liberal__uk.proc.d.1975-12-18.21,have
19420__Liberal__uk.proc.d.1975-12-18.21,accommodate
19420__Liberal__uk.proc.d.1975-12-18.21,be
19420__Liberal__uk.proc.d.1975-12-18.21,suggest
19420__Liberal__uk.proc.d.1975-12-18.21,add
19420__Liberal__uk.proc.d.1975-12-18.21,stop
21924__Labour__uk.proc.d.1976-01-13.5,find
21924__Labour__uk.proc.d.1976-01-13.5,be
21924__Labour__uk.proc.d.1976-01-13.5,become
19284__Conservative__uk.proc.d.1976-01-13.5,increase
19284__Conservative__uk.proc.d.1976-01-13.5,create
19284__Conservative__uk.proc.d.1976-01-13.5,pay
22240__Conservative__uk.proc.d.1976-01-13.5,emphasise
22240__Conservative__uk.proc.d.1976-01-13.5,suffer
17607__Conservative__uk.proc.d.1976-01-13.5,jaundice
17607__Conservative__uk.proc.d.1976-01-13.5,go
17607__Conservative__uk.proc.d.1976-01-13.5,predict
17607__Conservative__uk.proc.d.1976-01-13.5,get
17607__Conservative__uk.proc.d.1976-01-13.5,question
17607__Conservative__uk.proc.d.1976-01-13.5,feel
17607__Conservative__uk.proc.d.1976-01-13.5,go
19178__Conservative__uk.proc.d.1976-01-13.5,be
19178__Conservative__uk.proc.d.1976-01-13.5,produce
10011__Labour__uk.proc.d.1976-01-13.5,think
10011__Labour__uk.proc.d.1976-01-13.5,be
10572__Labour__uk.proc.d.1976-01-13.5,gorge
10572__Labour__uk.proc.d.1976-01-13.5,smother
10591__Conservative__uk.proc.d.1976-01-13.5,draw
10591__Conservative__uk.proc.d.1976-01-13.5,cost
10591__Conservative__uk.proc.d.1976-01-13.5,create
10591__Conservative__uk.proc.d.1976-01-13.5,lead
17905__Labour__uk.proc.d.1976-01-14.7,simplify
17905__Labour__uk.proc.d.1976-01-14.7,rationalise
17905__Labour__uk.proc.d.1976-01-14.7,make
17905__Labour__uk.proc.d.1976-01-14.7,add
17905__Labour__uk.proc.d.1976-01-14.7,shorten
21695__Conservative__uk.proc.d.1976-01-14.7,create
21695__Conservative__uk.proc.d.1976-01-14.7,have
21695__Conservative__uk.proc.d.1976-01-14.7,detract
21695__Conservative__uk.proc.d.1976-01-14.7,do
22158__Labour__uk.proc.d.1976-01-14.7,take
22158__Labour__uk.proc.d.1976-01-14.7,leave
22158__Labour__uk.proc.d.1976-01-14.7,find
22158__Labour__uk.proc.d.1976-01-14.7,fail
22158__Labour__uk.proc.d.1976-01-14.7,recognise
22158__Labour__uk.proc.d.1976-01-14.7,reach
22158__Labour__uk.proc.d.1976-01-14.7,be
22158__Labour__uk.proc.d.1976-01-14.7,reach
22158__Labour__uk.proc.d.1976-01-14.7,be
22565__Conservative__uk.proc.d.1976-01-14.7,hear
21989__Labour__uk.proc.d.1976-01-14.7,point
21989__Labour__uk.proc.d.1976-01-14.7,deal
21989__Labour__uk.proc.d.1976-01-14.7,have
21989__Labour__uk.proc.d.1976-01-14.7,argue
21989__Labour__uk.proc.d.1976-01-14.7,get
21989__Labour__uk.proc.d.1976-01-14.7,be
22141__Conservative__uk.proc.d.1976-01-15.8,be
10446__Labour__uk.proc.d.1976-01-15.8,believe
10446__Labour__uk.proc.d.1976-01-15.8,increase
10446__Labour__uk.proc.d.1976-01-15.8,strengthen
10446__Labour__uk.proc.d.1976-01-15.8,be
10446__Labour__uk.proc.d.1976-01-15.8,maintain
10446__Labour__uk.proc.d.1976-01-15.8,give
10446__Labour__uk.proc.d.1976-01-15.8,speak
21658__Labour__uk.proc.d.1976-01-15.8,put
21658__Labour__uk.proc.d.1976-01-15.8,believe
21658__Labour__uk.proc.d.1976-01-15.8,speak
10386__Conservative__uk.proc.d.1976-01-15.8,direct
10386__Conservative__uk.proc.d.1976-01-15.8,look
10386__Conservative__uk.proc.d.1976-01-15.8,deal
10386__Conservative__uk.proc.d.1976-01-15.8,add
14158__Labour__uk.proc.d.1976-01-15.8,explain
14158__Labour__uk.proc.d.1976-01-15.8,grow
14158__Labour__uk.proc.d.1976-01-15.8,have
14158__Labour__uk.proc.d.1976-01-15.8,be
14158__Labour__uk.proc.d.1976-01-15.8,control
14158__Labour__uk.proc.d.1976-01-15.8,have
14158__Labour__uk.proc.d.1976-01-15.8,be
14158__Labour__uk.proc.d.1976-01-15.8,speak
14158__Labour__uk.proc.d.1976-01-15.8,need
14158__Labour__uk.proc.d.1976-01-15.8,grasp
14158__Labour__uk.proc.d.1976-01-15.8,arise
14158__Labour__uk.proc.d.1976-01-15.8,find
14158__Labour__uk.proc.d.1976-01-15.8,handicap
14158__Labour__uk.proc.d.1976-01-15.8,happen
14158__Labour__uk.proc.d.1976-01-15.8,devolve
14158__Labour__uk.proc.d.1976-01-15.8,speed
14158__Labour__uk.proc.d.1976-01-15.8,draw
10247__Labour__uk.proc.d.1976-01-15.8,grow
10247__Labour__uk.proc.d.1976-01-15.8,attack
18931__Conservative__uk.proc.d.1976-01-15.8,have
18931__Conservative__uk.proc.d.1976-01-15.8,create
10591__Conservative__uk.proc.d.1976-01-19.6,grow
10591__Conservative__uk.proc.d.1976-01-19.6,do
10591__Conservative__uk.proc.d.1976-01-19.6,introduce
10591__Conservative__uk.proc.d.1976-01-19.6,consider
10591__Conservative__uk.proc.d.1976-01-19.6,hold
10591__Conservative__uk.proc.d.1976-01-19.6,want
10591__Conservative__uk.proc.d.1976-01-19.6,present
17163__Labour__uk.proc.d.1976-01-19.8,devolve
17163__Labour__uk.proc.d.1976-01-19.8,be
17163__Labour__uk.proc.d.1976-01-19.8,be
17163__Labour__uk.proc.d.1976-01-19.8,have
17163__Labour__uk.proc.d.1976-01-19.8,overcome
18267__Conservative__uk.proc.d.1976-01-19.8,intend
18267__Conservative__uk.proc.d.1976-01-19.8,remove
18267__Conservative__uk.proc.d.1976-01-19.8,lessen
18267__Conservative__uk.proc.d.1976-01-19.8,require
18267__Conservative__uk.proc.d.1976-01-19.8,be
18267__Conservative__uk.proc.d.1976-01-19.8,build
18267__Conservative__uk.proc.d.1976-01-19.8,think
18267__Conservative__uk.proc.d.1976-01-19.8,be
18267__Conservative__uk.proc.d.1976-01-19.8,situate
17691__Conservative__uk.proc.d.1976-01-19.8,have
17691__Conservative__uk.proc.d.1976-01-19.8,add
17691__Conservative__uk.proc.d.1976-01-19.8,condone
17691__Conservative__uk.proc.d.1976-01-19.8,attach
17691__Conservative__uk.proc.d.1976-01-19.8,produce
17691__Conservative__uk.proc.d.1976-01-19.8,smart
17691__Conservative__uk.proc.d.1976-01-19.8,contribute
22244__Conservative__uk.proc.d.1976-01-19.8,say
22244__Conservative__uk.proc.d.1976-01-19.8,consider
22244__Conservative__uk.proc.d.1976-01-19.8,drop
22244__Conservative__uk.proc.d.1976-01-19.8,exercise
22244__Conservative__uk.proc.d.1976-01-19.8,believe
22244__Conservative__uk.proc.d.1976-01-19.8,lead
22244__Conservative__uk.proc.d.1976-01-19.8,lead
22244__Conservative__uk.proc.d.1976-01-19.8,increase
22244__Conservative__uk.proc.d.1976-01-19.8,recruit
22244__Conservative__uk.proc.d.1976-01-19.8,produce
22244__Conservative__uk.proc.d.1976-01-19.8,recruit
22244__Conservative__uk.proc.d.1976-01-19.8,produce
22244__Conservative__uk.proc.d.1976-01-19.8,have
22218__Labour__uk.proc.d.1976-01-19.8,be
22218__Labour__uk.proc.d.1976-01-19.8,be
22218__Labour__uk.proc.d.1976-01-19.8,control
16393__Conservative__uk.proc.d.1976-01-21.4,jump
16393__Conservative__uk.proc.d.1976-01-21.4,fry
16393__Conservative__uk.proc.d.1976-01-21.4,be
18622__Conservative__uk.proc.d.1976-01-22.5,try
18622__Conservative__uk.proc.d.1976-01-22.5,reduce
18622__Conservative__uk.proc.d.1976-01-22.5,come
18622__Conservative__uk.proc.d.1976-01-22.5,remember
22050__Conservative__uk.proc.d.1976-01-22.6,think
22050__Conservative__uk.proc.d.1976-01-22.6,come
22050__Conservative__uk.proc.d.1976-01-22.6,strike
22050__Conservative__uk.proc.d.1976-01-22.6,mount
22050__Conservative__uk.proc.d.1976-01-22.6,collect
22005__Labour__uk.proc.d.1976-01-23.5,try
22005__Labour__uk.proc.d.1976-01-23.5,cut
22005__Labour__uk.proc.d.1976-01-23.5,see
22005__Labour__uk.proc.d.1976-01-23.5,create
22005__Labour__uk.proc.d.1976-01-23.5,introduce
18498__Labour__uk.proc.d.1976-01-26.7,need
18498__Labour__uk.proc.d.1976-01-26.7,keep
18498__Labour__uk.proc.d.1976-01-26.7,use
18498__Labour__uk.proc.d.1976-01-26.7,lose
18498__Labour__uk.proc.d.1976-01-26.7,bury
18853__Conservative__uk.proc.d.1976-01-26.8,be
18853__Conservative__uk.proc.d.1976-01-26.8,go
18853__Conservative__uk.proc.d.1976-01-26.8,be
18853__Conservative__uk.proc.d.1976-01-26.8,pay
16974__Labour__uk.proc.d.1976-01-26.8,want
16974__Labour__uk.proc.d.1976-01-26.8,see
16974__Labour__uk.proc.d.1976-01-26.8,be
16974__Labour__uk.proc.d.1976-01-26.8,want
16974__Labour__uk.proc.d.1976-01-26.8,see
18967__Labour__uk.proc.d.1976-01-27.5,think
18967__Labour__uk.proc.d.1976-01-27.5,criticise
18967__Labour__uk.proc.d.1976-01-27.5,be
22251__Conservative__uk.proc.d.1976-01-29.9,be
22251__Conservative__uk.proc.d.1976-01-29.9,grow
22486__Conservative__uk.proc.d.1976-01-30.4,feel
22486__Conservative__uk.proc.d.1976-01-30.4,harass
22486__Conservative__uk.proc.d.1976-01-30.4,mean
16431__Conservative__uk.proc.d.1976-01-30.4,hear
16431__Conservative__uk.proc.d.1976-01-30.4,remember
16431__Conservative__uk.proc.d.1976-01-30.4,include
16431__Conservative__uk.proc.d.1976-01-30.4,decide
16431__Conservative__uk.proc.d.1976-01-30.4,leave
10628__Scottish_National_Party__uk.proc.d.1976-01-30.4,feel
10628__Scottish_National_Party__uk.proc.d.1976-01-30.4,be
10628__Scottish_National_Party__uk.proc.d.1976-01-30.4,employ
10628__Scottish_National_Party__uk.proc.d.1976-01-30.4,burden
10628__Scottish_National_Party__uk.proc.d.1976-01-30.4,inspect
10628__Scottish_National_Party__uk.proc.d.1976-01-30.4,press
10628__Scottish_National_Party__uk.proc.d.1976-01-30.4,want
10628__Scottish_National_Party__uk.proc.d.1976-01-30.4,do
10628__Scottish_National_Party__uk.proc.d.1976-01-30.4,be
10628__Scottish_National_Party__uk.proc.d.1976-01-30.4,go
10628__Scottish_National_Party__uk.proc.d.1976-01-30.4,carry
10628__Scottish_National_Party__uk.proc.d.1976-01-30.4,make
10628__Scottish_National_Party__uk.proc.d.1976-01-30.4,contribute
18184__Conservative__uk.proc.d.1976-01-30.4,talk
19152__Labour__uk.proc.d.1976-02-02.5,say
19152__Labour__uk.proc.d.1976-02-02.5,be
22033__Conservative__uk.proc.d.1976-02-02.6,say
22033__Conservative__uk.proc.d.1976-02-02.6,mean
22033__Conservative__uk.proc.d.1976-02-02.6,work
22033__Conservative__uk.proc.d.1976-02-02.6,mean
22242__Conservative__uk.proc.d.1976-02-02.6,emphasise
22242__Conservative__uk.proc.d.1976-02-02.6,involve
22242__Conservative__uk.proc.d.1976-02-02.6,entail
22242__Conservative__uk.proc.d.1976-02-02.6,be
22242__Conservative__uk.proc.d.1976-02-02.6,get
22242__Conservative__uk.proc.d.1976-02-02.6,deal
22242__Conservative__uk.proc.d.1976-02-02.6,make
16418__Conservative__uk.proc.d.1976-02-04.10,assert
17403__Conservative__uk.proc.d.1976-02-04.13,pass
17403__Conservative__uk.proc.d.1976-02-04.13,increase
17403__Conservative__uk.proc.d.1976-02-04.13,look
21823__Scottish_National_Party__uk.proc.d.1976-02-05.12,substitute
21701__Labour__uk.proc.d.1976-02-05.22,bash
21701__Labour__uk.proc.d.1976-02-05.22,clobber
21701__Labour__uk.proc.d.1976-02-05.22,give
21701__Labour__uk.proc.d.1976-02-05.22,grow
16836__Conservative__uk.proc.d.1976-02-09.10,expand
16836__Conservative__uk.proc.d.1976-02-09.10,buy
16836__Conservative__uk.proc.d.1976-02-09.10,build
16836__Conservative__uk.proc.d.1976-02-09.10,have
16836__Conservative__uk.proc.d.1976-02-09.10,see
16836__Conservative__uk.proc.d.1976-02-09.10,undermine
21717__Liberal_Democrats__uk.proc.d.1976-02-10.8,believe
21717__Liberal_Democrats__uk.proc.d.1976-02-10.8,proceed
21717__Liberal_Democrats__uk.proc.d.1976-02-10.8,lead
19212__Labour__uk.proc.d.1976-02-11.14,be
19212__Labour__uk.proc.d.1976-02-11.14,want
19212__Labour__uk.proc.d.1976-02-11.14,establish
19212__Labour__uk.proc.d.1976-02-11.14,issue
22493__Conservative__uk.proc.d.1976-02-12.17,allow
22493__Conservative__uk.proc.d.1976-02-12.17,do
22493__Conservative__uk.proc.d.1976-02-12.17,save
16889__Labour__uk.proc.d.1976-02-17.14,wish
16889__Labour__uk.proc.d.1976-02-17.14,refer
19212__Labour__uk.proc.d.1976-02-24.6,repeat
19212__Labour__uk.proc.d.1976-02-24.6,refer
19212__Labour__uk.proc.d.1976-02-24.6,draw
19212__Labour__uk.proc.d.1976-02-24.6,become
19212__Labour__uk.proc.d.1976-02-24.6,explain
19212__Labour__uk.proc.d.1976-02-24.6,go
19212__Labour__uk.proc.d.1976-02-24.6,do
16418__Conservative__uk.proc.d.1976-03-02.11,pass
16418__Conservative__uk.proc.d.1976-03-02.11,show
16418__Conservative__uk.proc.d.1976-03-02.11,know
16418__Conservative__uk.proc.d.1976-03-02.11,suppose
16418__Conservative__uk.proc.d.1976-03-02.11,serve
16418__Conservative__uk.proc.d.1976-03-02.11,feed
16418__Conservative__uk.proc.d.1976-03-02.11,think
16418__Conservative__uk.proc.d.1976-03-02.11,protect
16418__Conservative__uk.proc.d.1976-03-02.11,become
19190__Liberal_Democrats__uk.proc.d.1976-03-04.4,hope
19190__Liberal_Democrats__uk.proc.d.1976-03-04.4,do
19190__Liberal_Democrats__uk.proc.d.1976-03-04.4,try
19190__Liberal_Democrats__uk.proc.d.1976-03-04.4,eradicate
19190__Liberal_Democrats__uk.proc.d.1976-03-04.4,test
19190__Liberal_Democrats__uk.proc.d.1976-03-04.4,bring
19190__Liberal_Democrats__uk.proc.d.1976-03-04.4,simplify
17616__Conservative__uk.proc.d.1976-03-05.4,see
17616__Conservative__uk.proc.d.1976-03-05.4,interfere
17616__Conservative__uk.proc.d.1976-03-05.4,go
17616__Conservative__uk.proc.d.1976-03-05.4,have
17616__Conservative__uk.proc.d.1976-03-05.4,be
17616__Conservative__uk.proc.d.1976-03-05.4,impose
17616__Conservative__uk.proc.d.1976-03-05.4,put
17616__Conservative__uk.proc.d.1976-03-05.4,criticise
17616__Conservative__uk.proc.d.1976-03-05.4,do
17616__Conservative__uk.proc.d.1976-03-05.4,have
17616__Conservative__uk.proc.d.1976-03-05.4,react
17616__Conservative__uk.proc.d.1976-03-05.4,say
17616__Conservative__uk.proc.d.1976-03-05.4,demonstrate
17616__Conservative__uk.proc.d.1976-03-05.4,involve
17616__Conservative__uk.proc.d.1976-03-05.4,know
17616__Conservative__uk.proc.d.1976-03-05.4,be
17616__Conservative__uk.proc.d.1976-03-05.4,add
16426__Labour__uk.proc.d.1976-03-09.6,begin
16426__Labour__uk.proc.d.1976-03-09.6,explain
16426__Labour__uk.proc.d.1976-03-09.6,have
16426__Labour__uk.proc.d.1976-03-09.6,socialise
16426__Labour__uk.proc.d.1976-03-09.6,have
16426__Labour__uk.proc.d.1976-03-09.6,exist
10635__Plaid_Cymru__uk.proc.d.1976-03-09.12,be
10635__Plaid_Cymru__uk.proc.d.1976-03-09.12,look
10635__Plaid_Cymru__uk.proc.d.1976-03-09.12,push
10635__Plaid_Cymru__uk.proc.d.1976-03-09.12,be
10635__Plaid_Cymru__uk.proc.d.1976-03-09.12,have
19190__Liberal_Democrats__uk.proc.d.1976-03-10.4,set
19190__Liberal_Democrats__uk.proc.d.1976-03-10.4,argue
19190__Liberal_Democrats__uk.proc.d.1976-03-10.4,appoint
22010__Conservative__uk.proc.d.1976-03-10.12,come
22010__Conservative__uk.proc.d.1976-03-10.12,have
10647__Conservative__uk.proc.d.1976-03-11.16,draw
10647__Conservative__uk.proc.d.1976-03-11.16,get
10649__Labour__uk.proc.d.1976-03-11.16,agree
10649__Labour__uk.proc.d.1976-03-11.16,call
10649__Labour__uk.proc.d.1976-03-11.16,distinguish
17024__Labour__uk.proc.d.1976-03-12.4,spend
17024__Labour__uk.proc.d.1976-03-12.4,fill
17024__Labour__uk.proc.d.1976-03-12.4,allow
17024__Labour__uk.proc.d.1976-03-12.4,develop
21956__Labour__uk.proc.d.1976-03-12.4,have
21956__Labour__uk.proc.d.1976-03-12.4,be
21956__Labour__uk.proc.d.1976-03-12.4,dictate
21956__Labour__uk.proc.d.1976-03-12.4,seem
21956__Labour__uk.proc.d.1976-03-12.4,believe
17822__Labour__uk.proc.d.1976-03-16.11,hand
17822__Labour__uk.proc.d.1976-03-16.11,deal
