w,p1,p2,p12,pmi_reg,pmi_2,pmi_3,npmi,period
business,504,9951,6,-19.67294322028794,-17.087980719566783,-14.503018218845627,10.979678666782014,1973-1976
describe,504,4695,2,-20.174189366041055,-19.174189366041055,-18.174189366041055,29.105202952342292,1973-1976
proliferation,504,266,2,-16.032562359001105,-15.032562359001108,-14.032562359001108,23.130098208073957,1973-1976
licence,504,2899,2,-19.478619541561315,-18.478619541561315,-17.478619541561315,28.101707815973363,1973-1976
operate,504,6590,2,-20.66334267339533,-19.66334267339533,-18.66334267339533,29.81090200309674,1973-1976
england,504,4639,4,-19.156878054349754,-17.156878054349754,-15.156878054349754,13.818766483962502,1973-1976
divisive,504,248,2,-15.931476233886793,-14.931476233886793,-13.931476233886793,22.984261756668857,1973-1976
turn,504,8545,4,-20.03814470006342,-18.03814470006342,-16.03814470006342,14.45446599369848,1973-1976
requirement,504,5078,4,-19.28732460314742,-17.28732460314742,-15.287324603147422,13.91286377848824,1973-1976
parliamentary,504,5232,2,-20.330426748998,-19.330426748998,-18.330426748998,29.330605849935747,1973-1976
like,504,25371,7,-20.800817765455047,-17.99346284339744,-15.186107921339838,10.689505769602611,1973-1976
impose,504,4892,7,-18.4261336899697,-15.618778767912096,-12.811423845854492,9.469159559558847,1973-1976
difficulty,504,13865,4,-20.736439919426758,-18.736439919426758,-16.736439919426758,14.95817951872446,1973-1976
double,504,1751,5,-17.42931519704611,-15.10738710215875,-12.785459007271388,10.829442417375494,1973-1976
seem,504,14264,12,-19.192408410403758,-15.607445909682598,-12.022483408961442,7.7235933237335725,1973-1976
consequence,504,4188,3,-19.424363149709567,-17.839400648988413,-16.25443814826726,17.680817291110476,1973-1976
therefore,504,20998,4,-21.33524422486981,-19.33524422486981,-17.33524422486981,15.390125519687286,1973-1976
breach,504,1458,2,-18.487054927826854,-17.487054927826854,-16.487054927826854,26.671182465017676,1973-1976
large,504,14744,15,-18.918229683522114,-15.011339087913594,-11.104448492305075,6.985922814806815,1973-1976
political,504,9828,4,-20.239962065862084,-18.239962065862084,-16.239962065862084,14.600046450099985,1973-1976
greatly,504,2204,5,-17.761260337183714,-15.439332242296349,-13.117404147408989,11.035691529300273,1973-1976
centre,504,4134,2,-19.990602596925367,-18.990602596925367,-17.990602596925367,28.840343230966262,1973-1976
head,504,3400,3,-19.123636453803826,-17.538673953082668,-15.953711452361514,17.40708405600319,1973-1976
party,504,23906,4,-21.522365058656167,-19.522365058656167,-17.522365058656167,15.525104669162578,1973-1976
ideal,504,652,2,-17.326008077730997,-16.326008077730993,-15.326008077730995,24.996145932144632,1973-1976
grimond,504,235,2,-15.853796870064915,-14.853796870064915,-13.853796870064917,22.872194123703625,1973-1976
united,504,16768,3,-21.42574042431621,-19.840777923595056,-18.255815422873898,19.502549393736953,1973-1976
excise,504,523,2,-17.007947059746858,-16.007947059746858,-15.007947059746858,24.537280878798818,1973-1976
otherwise,504,3444,3,-19.142186850175605,-17.557224349454447,-15.972261848733293,17.423969354450257,1973-1976
speech,504,17694,10,-19.766324436395447,-16.444396341508085,-13.122468246620723,8.584405630235945,1973-1976
burden,504,4551,10,-17.807319699580745,-14.485391604693383,-11.16346350980602,7.733620683014989,1973-1976
great,504,38836,20,-19.900458822993762,-15.578530728106399,-11.256602633219037,6.642936352715133,1973-1976
separate,504,2954,6,-17.920771533543547,-15.335809032822393,-12.750846532101239,10.001773028867746,1973-1976
shop,504,3460,2,-19.733836246024005,-18.733836246024005,-17.733836246024005,28.46990768985371,1973-1976
bureaucracy,504,504,504,-8.977279923499918,0.0,8.977279923499918,1.4426950408889636,1973-1976
administration,504,3885,8,-17.900978806794992,-14.90097880679499,-11.90097880679499,8.60855111720719,1973-1976
perfectly,504,2464,2,-19.24406646419482,-18.24406646419482,-17.24406646419482,27.763319254431476,1973-1976
banking,504,316,3,-15.696098170955866,-14.111135670234708,-12.526173169513552,14.287204260189784,1973-1976
repeat,504,3313,2,-19.671202411580932,-18.671202411580932,-17.671202411580932,28.379546167510828,1973-1976
structure,504,3286,5,-18.33746859356263,-16.015540498675268,-13.693612403787904,11.393709848570174,1973-1976
population,504,4058,2,-19.963833073256573,-18.963833073256577,-17.963833073256577,28.801722971922334,1973-1976
scotland,504,14723,12,-19.238101471287084,-15.653138970565928,-12.068176469844769,7.741981564147845,1973-1976
problem,504,37064,23,-19.631448934476175,-15.107886978419163,-10.58432502236215,6.261038159389088,1973-1976
operation,504,8767,2,-21.075147456127684,-20.075147456127684,-19.075147456127684,30.405010720959062,1973-1976
hard,504,4005,2,-19.944866450795992,-18.944866450795992,-17.944866450795992,28.774359919756037,1973-1976
answerable,504,335,3,-15.780334708123895,-14.19537220740274,-12.610409706681585,14.363879660635334,1973-1976
super,504,482,5,-15.568241164842517,-13.246313069955155,-10.924384975067792,9.673092105365681,1973-1976
fold,504,106,2,-14.705200378063116,-13.705200378063116,-12.705200378063116,21.21511966071017,1973-1976
contain,504,4619,3,-19.5656822536278,-17.98071975290664,-16.395757252185483,17.8094514829686,1973-1976
transfer,504,4354,3,-19.48044311496697,-17.895480614245812,-16.310518113524655,17.731863475315635,1973-1976
nasty,504,179,2,-15.461095700764174,-14.461095700764174,-13.461095700764174,22.305646094202146,1973-1976
union,504,16789,2,-22.012508604914213,-21.012508604914213,-20.012508604914213,31.75733700183537,1973-1976
opposite,504,3670,2,-19.818844271230493,-18.818844271230493,-17.818844271230493,28.592548346254876,1973-1976
believe,504,31035,7,-21.09153352691084,-18.28417860485324,-15.476823682795633,10.838904117515503,1973-1976
centralisation,504,186,5,-14.194510639720587,-11.872582544833223,-9.550654449945862,8.819545339436505,1973-1976
rule,504,7530,6,-19.27075157233805,-16.685789071616895,-14.100826570895741,10.755211234151023,1973-1976
efficient,504,1440,3,-17.884170519108437,-16.29920801838728,-14.714245517666123,16.27887354217575,1973-1976
list,504,4605,2,-20.146265364478616,-19.146265364478612,-18.146265364478612,29.064917133766386,1973-1976
present,504,29309,8,-20.816336048297824,-17.816336048297824,-14.816336048297824,10.010541595452478,1973-1976
eliminate,504,745,2,-17.51837653884944,-16.51837653884944,-15.51837653884944,25.273674957023655,1973-1976
money,504,17668,3,-21.501168539818917,-19.91620603909776,-18.3312435383766,19.571207023258054,1973-1976
away,504,6899,5,-19.407523373775,-17.085595278887634,-14.763667184000273,12.058572265408626,1973-1976
must,504,44890,10,-21.109458304415462,-17.7875302095281,-14.465602114640737,9.167721257574408,1973-1976
follow,504,11967,3,-20.93909133158708,-19.354128830865925,-17.769166330144767,19.059582299932536,1973-1976
avoid,504,3266,6,-18.065626498340457,-15.480663997619299,-12.895701496898143,10.082618124029608,1973-1976
social,504,13264,4,-20.67250821499567,-18.672508214995666,-16.672508214995666,14.912062542255306,1973-1976
turnover,504,550,2,-17.080567731911938,-16.080567731911938,-15.080567731911938,24.642050362397402,1973-1976
total,504,8086,2,-20.95849041177161,-19.95849041177161,-18.95849041177161,30.236710181581792,1973-1976
child,504,13746,3,-21.139041666804594,-19.554079166083437,-17.96911666536228,19.241584938424705,1973-1976
parallel,504,571,2,-17.13462685886276,-16.13462685886276,-15.13462685886276,24.72004119676414,1973-1976
ever,504,5708,7,-18.648694620918075,-15.841339698860471,-13.03398477680287,9.583533253049485,1973-1976
draw,504,7747,3,-20.311739447113816,-18.726776946392658,-17.1418144456715,18.488542005786705,1973-1976
property,504,5438,2,-20.386140359524678,-19.386140359524678,-18.386140359524674,29.410983599552605,1973-1976
land,504,11844,5,-20.18722060379011,-17.865292508902748,-15.543364414015384,12.543025392796375,1973-1976
important,504,22131,4,-21.41106094453831,-19.411060944538313,-17.411060944538313,15.444815722428393,1973-1976
stand,504,7169,2,-20.784836100358838,-19.784836100358838,-18.784836100358838,29.986179967677597,1973-1976
would,504,119981,43,-20.423461604267928,-14.997196849565828,-9.57093209486373,5.4300385451577755,1973-1976
flexibility,504,1369,2,-18.396186654757816,-17.396186654757816,-16.396186654757816,26.54008725808683,1973-1976
well,504,36690,9,-20.97045420619351,-17.800529204751196,-14.630604203308886,9.544065009329543,1973-1976
suppose,504,3123,2,-19.585996777520492,-18.585996777520492,-17.585996777520492,28.256620421796033,1973-1976
acquisition,504,1172,3,-17.58707427720101,-16.002111776479854,-14.417149275758698,16.00844488870819,1973-1976
improve,504,6175,2,-20.56950334485932,-19.56950334485932,-18.56950334485932,29.67552046917749,1973-1976
politic,504,1364,3,-17.805945351802933,-16.22098285108178,-14.63602035036062,16.20766992638483,1973-1976
flourish,504,223,2,-15.77817982342022,-14.77817982342022,-13.77817982342022,22.763101785502652,1973-1976
self,504,4374,4,-19.072017428548012,-17.072017428548012,-15.07201742854801,13.757552481957049,1973-1976
regulation,504,6420,8,-18.625637505509584,-15.625637505509582,-12.625637505509582,8.957038287531388,1973-1976
market,504,11367,8,-19.44984384872978,-16.44984384872978,-13.449843848729781,9.353397755542389,1973-1976
recent,504,6996,2,-20.74959449742157,-19.74959449742157,-18.74959449742157,29.93533708188702,1973-1976
poor,504,2848,4,-18.453013354466314,-16.453013354466314,-14.453013354466316,13.311035427973184,1973-1976
entrenched,504,81,3,-13.732167425663384,-12.14720492494223,-10.562242424221074,12.499557457446086,1973-1976
recently,504,5112,2,-20.29695204444691,-19.29695204444691,-18.29695204444691,29.282312059684667,1973-1976
south,504,12793,2,-21.620346923610434,-20.620346923610434,-19.620346923610434,31.19156728899173,1973-1976
either,504,7084,3,-20.182665919530674,-18.597703418809516,-17.01274091808836,18.371054217861428,1973-1976
uncertainty,504,1602,2,-18.622938355908627,-17.622938355908627,-16.622938355908627,26.867220812850242,1973-1976
position,504,17430,2,-22.066564872512966,-21.066564872512966,-20.066564872512963,31.83532371102906,1973-1976
easily,504,1532,2,-18.558480505424875,-17.558480505424875,-16.558480505424875,26.774227791610972,1973-1976
secretary,504,46565,9,-21.314313280126246,-18.144388278683934,-14.974463277241624,9.700562018092121,1973-1976
refer,504,19255,8,-20.210225426184266,-17.210225426184266,-14.210225426184264,9.71906399920136,1973-1976
application,504,4449,2,-20.096545306675704,-19.096545306675704,-18.096545306675704,28.993186252941413,1973-1976
various,504,5619,4,-19.433377608464117,-17.433377608464117,-15.43337760846412,14.018218751726902,1973-1976
afraid,504,1589,2,-18.611183332848437,-17.611183332848437,-16.611183332848437,26.85026189937577,1973-1976
proposal,504,17514,4,-21.07350091972334,-19.07350091972334,-17.07350091972334,15.201317635526937,1973-1976
staff,504,6523,5,-19.326671741795856,-17.00474364690849,-14.68281555202113,12.008336321943828,1973-1976
fight,504,2658,4,-18.353405312776093,-16.353405312776093,-14.353405312776092,13.239183414083612,1973-1976
simple,504,3070,3,-18.976340363036304,-17.391377862315146,-15.80641536159399,17.273009376257804,1973-1976
parliament,504,14744,6,-20.240157778409475,-17.655195277688318,-15.070232776967163,11.296247139204214,1973-1976
call,504,11324,9,-19.274450955963353,-16.10452595452104,-12.934600953078727,8.772180665906493,1973-1976
start,504,7755,3,-20.31322848870221,-18.728265987981057,-17.143303487259903,18.48989738985054,1973-1976
subject,504,16198,3,-21.375845493943853,-19.7908829932227,-18.205920492501544,19.457133070902216,1973-1976
central,504,5996,7,-18.719709669390173,-15.912354747332568,-13.104999825274964,9.620027768742604,1973-1976
councillor,504,2159,4,-18.053427451522424,-16.05342745152242,-14.053427451522422,13.02279512768004,1973-1976
feed,504,1096,3,-17.490349505739285,-15.905387005018131,-14.320424504296977,15.920402207537213,1973-1976
feel,504,12720,7,-19.804736051614032,-16.997381129556427,-14.190026207498823,10.177621027994892,1973-1976
devolution,504,1540,7,-16.758639637024576,-13.951284714966974,-11.143929792909368,8.612237129838931,1973-1976
argument,504,15140,5,-20.54142941348565,-18.219501318598287,-15.897573223710925,12.763107700388991,1973-1976
multi,504,599,2,-17.203692116288703,-16.203692116288703,-15.203692116288702,24.81968130115027,1973-1976
question,504,39185,10,-20.913365705179594,-17.591437610292232,-14.26950951540487,9.082559323784206,1973-1976
prove,504,4106,2,-19.98079783560852,-18.980797835608517,-17.980797835608517,28.826197950437347,1973-1976
inflated,504,109,2,-14.745464248276845,-13.745464248276845,-12.745464248276845,21.27320814659451,1973-1976
improvement,504,6042,2,-20.538090392227858,-19.538090392227858,-18.538090392227858,29.630201158196396,1973-1976
working,504,2506,2,-19.268450622821778,-18.268450622821778,-17.268450622821778,27.79849815915884,1973-1976
regional,504,6345,2,-20.608684372228385,-19.608684372228385,-18.608684372228385,29.732046743059772,1973-1976
expensive,504,1653,4,-17.668150932792233,-15.668150932792232,-13.668150932792232,12.744876866208534,1973-1976
common,504,8462,8,-19.024062893856268,-16.024062893856268,-13.024062893856268,9.148640398175393,1973-1976
evil,504,568,3,-16.54206454228344,-14.957102041562287,-13.37213954084113,15.057236035779306,1973-1976
aware,504,15502,2,-21.89744666073879,-20.89744666073879,-19.89744666073879,31.591337705578447,1973-1976
allow,504,12577,2,-21.59578013931489,-20.59578013931489,-19.59578013931489,31.15612491111796,1973-1976
outside,504,6688,2,-20.6846390555808,-19.6846390555808,-18.6846390555808,29.84162618806459,1973-1976
stop,504,4119,2,-19.985358334368172,-18.985358334368172,-17.985358334368172,28.832777359381875,1973-1976
point,504,48382,7,-21.732107789219132,-18.924752867161533,-16.117397945103928,11.16809416908046,1973-1976
education,504,11975,3,-20.940055458289667,-19.35509295756851,-17.77013045684735,19.06045988587667,1973-1976
time,504,58797,17,-20.733272008093035,-16.645809166842696,-12.558346325592355,7.31793532301027,1973-1976
distortion,504,401,3,-16.03977584923368,-14.454813348512525,-12.869850847791367,14.600033164274288,1973-1976
result,504,15688,18,-18.744728742249755,-14.574803740807441,-10.40487873936513,6.485231074875162,1973-1976
make,504,107998,17,-21.610462152252925,-17.522999311002582,-13.435536469752245,7.627544956185316,1973-1976
ministers,504,7679,2,-20.88398265596071,-19.883982655960715,-18.883982655960715,30.129218211765643,1973-1976
wales,504,8697,7,-19.256227120224867,-16.448872198167262,-13.641517276109656,9.895743197378998,1973-1976
income,504,10538,2,-21.340593387873398,-20.340593387873394,-19.340593387873394,30.787968250312755,1973-1976
government,504,124265,59,-20.01769735826551,-14.135054308903667,-8.252411259541828,4.909261443615662,1973-1976
involve,504,12835,15,-18.71818500335418,-14.81129440774566,-10.904403812137142,6.912052441175443,1973-1976
bind,504,3254,3,-19.060315958451287,-17.475353457730133,-15.890390957008975,17.349447257283867,1973-1976
certainly,504,11860,10,-19.18916821804592,-15.86724012315856,-12.545312028271194,8.3337498694106,1973-1976
example,504,12566,8,-19.594517788246023,-16.594517788246023,-13.594517788246021,9.422971213904374,1973-1976
million,504,23679,5,-21.186672363220755,-18.864744268333393,-16.54281617344603,13.164019686337705,1973-1976
item,504,2402,2,-19.20730035920555,-18.20730035920555,-17.20730035920555,27.710276977090654,1973-1976
paperwork,504,17,2,-12.064742764750257,-11.064742764750257,-10.064742764750257,17.405744556306196,1973-1976
energy,504,6118,2,-20.556124315058117,-19.55612431505812,-18.55612431505812,29.656218609231384,1973-1976
bumble,504,7,2,-10.784634845557521,-9.784634845557521,-8.784634845557521,15.558939209484148,1973-1976
investment,504,9979,2,-21.26195945786031,-20.26195945786031,-19.26195945786031,30.674523469437265,1973-1976
kingdom,504,11036,3,-20.822247164132033,-19.237284663410875,-17.65232216268972,18.9532261553124,1973-1976
