id,adj
21851__Plaid_Cymru__uk.proc.d.1977-07-04.9,section
17952__Labour__uk.proc.d.1977-07-04.14,procedure
16974__Labour__uk.proc.d.1977-07-06.8,organisation
16836__Conservative__uk.proc.d.1977-07-06.8,interference
16407__Labour__uk.proc.d.1977-07-07.9,nature
21776__Labour__uk.proc.d.1977-07-07.9,institution
17946__Conservative__uk.proc.d.1977-07-11.10,nonsense
17946__Conservative__uk.proc.d.1977-07-11.10,nonsense
17616__Conservative__uk.proc.d.1977-07-11.10,processes
10134__Conservative__uk.proc.d.1977-07-14.12,superstructure
10115__Conservative__uk.proc.d.1977-07-18.12,giant
22094__Conservative__uk.proc.d.1977-07-19.19,system
22094__Conservative__uk.proc.d.1977-07-19.19,systems
21860__Conservative__uk.proc.d.1977-07-20.4,busybodies
18946__Labour__uk.proc.d.1977-07-20.4,busybodies
21969__Conservative__uk.proc.d.1977-07-21.15,administration
18930__Conservative__uk.proc.d.1977-07-21.17,everyday
19093__Labour__uk.proc.d.1977-07-22.4,regulations
17097__Conservative__uk.proc.d.1977-07-22.29,interference
22561__Labour__uk.proc.d.1977-07-22.29,effort
22561__Labour__uk.proc.d.1977-07-22.29,difficulties
10592__Conservative__uk.proc.d.1977-07-22.32,inclusion
17998__Conservative__uk.proc.d.1977-07-22.34,meddling
17270__Labour__uk.proc.d.1977-07-27.14,procedure
17270__Labour__uk.proc.d.1977-07-27.14,luxury
19004__Conservative__uk.proc.d.1977-07-27.48,language
18240__Labour__uk.proc.d.1977-07-28.26,problems
18240__Labour__uk.proc.d.1977-07-28.26,difficulties
19270__Conservative__uk.proc.d.1977-07-28.27,dream
16877__Labour__uk.proc.d.1977-11-03.7,mind
22052__Conservative__uk.proc.d.1977-11-03.7,road
21990__Conservative__uk.proc.d.1977-11-03.7,regulations
21990__Conservative__uk.proc.d.1977-11-03.7,overlap
18724__Labour__uk.proc.d.1977-11-04.12,monstrosities
10427__Labour__uk.proc.d.1977-11-07.3,expense
22244__Conservative__uk.proc.d.1977-11-07.11,delays
16407__Labour__uk.proc.d.1977-11-07.11,delays
22244__Conservative__uk.proc.d.1977-11-07.11,arrangements
19103__Conservative__uk.proc.d.1977-11-07.11,nonsense
10592__Conservative__uk.proc.d.1977-11-07.11,mass
22517__Liberal_Democrats__uk.proc.d.1977-11-08.12,interference
22529__Conservative__uk.proc.d.1977-11-09.21,organisation
22529__Conservative__uk.proc.d.1977-11-09.21,up
21646__Labour__uk.proc.d.1977-11-09.21,administration
19190__Liberal_Democrats__uk.proc.d.1977-11-09.21,difficulties
22191__Conservative__uk.proc.d.1977-11-09.21,aspects
22128__Scottish_National_Party__uk.proc.d.1977-11-14.9,offices
14202__Labour__uk.proc.d.1977-11-14.9,thing
22141__Conservative__uk.proc.d.1977-11-15.8,government
14158__Labour__uk.proc.d.1977-11-15.8,satraps
14158__Labour__uk.proc.d.1977-11-15.8,elite
22158__Labour__uk.proc.d.1977-11-15.8,extravaganza
17607__Conservative__uk.proc.d.1977-11-15.8,Assembly
22680__Conservative__uk.proc.d.1977-11-15.8,intrusion
18469__Conservative__uk.proc.d.1977-11-18.5,work
17717__Conservative__uk.proc.d.1977-11-21.11,burden
18673__Conservative__uk.proc.d.1977-11-21.13,requirement
18586__Conservative__uk.proc.d.1977-11-21.13,Code
10511__Labour__uk.proc.d.1977-11-23.5,rules
17461__Labour__uk.proc.d.1977-11-23.5,rules
18760__Conservative__uk.proc.d.1977-11-23.19,convenience
22517__Liberal_Democrats__uk.proc.d.1977-11-23.19,control
16407__Labour__uk.proc.d.1977-11-24.7,apparatus
22244__Conservative__uk.proc.d.1977-11-24.9,functioning
21904__Labour__uk.proc.d.1977-11-28.6,legislation
18469__Conservative__uk.proc.d.1977-11-28.9,process
18469__Conservative__uk.proc.d.1977-11-28.9,procedures
17919__Labour__uk.proc.d.1977-11-28.9,process
na__na__uk.proc.d.1977-11-30.7,structure
10591__Conservative__uk.proc.d.1977-11-30.8,measure
10591__Conservative__uk.proc.d.1977-11-30.8,nonsense
10037__Labour__uk.proc.d.1977-12-07.8,control
17208__Conservative__uk.proc.d.1977-12-14.11,exercise
10276__Conservative__uk.proc.d.1977-12-15.8,process
22530__Conservative__uk.proc.d.1978-01-10.4,system
14202__Labour__uk.proc.d.1978-01-10.8,scrutiny
22158__Labour__uk.proc.d.1978-01-11.3,extravaganza
21860__Conservative__uk.proc.d.1978-01-11.3,bumbledom
22032__Labour__uk.proc.d.1978-01-31.17,machine
10038__Labour__uk.proc.d.1978-02-01.10,process
21942__Labour__uk.proc.d.1978-02-01.11,situation
21969__Conservative__uk.proc.d.1978-02-02.11,government
21969__Conservative__uk.proc.d.1978-02-02.11,fussiness
21687__Labour__uk.proc.d.1978-02-03.5,control
18469__Conservative__uk.proc.d.1978-02-03.5,question
19473__Labour__uk.proc.d.1978-02-03.5,heaviness
19473__Labour__uk.proc.d.1978-02-03.5,machinery
19473__Labour__uk.proc.d.1978-02-03.5,machinery
18469__Conservative__uk.proc.d.1978-02-03.5,dangers
21960__Labour__uk.proc.d.1978-02-03.5,system
18046__Conservative__uk.proc.d.1978-02-07.8,difficulty
21749__Labour__uk.proc.d.1978-02-08.8,refusal
10276__Conservative__uk.proc.d.1978-02-09.9,process
10276__Conservative__uk.proc.d.1978-02-09.9,irrelevance
17403__Conservative__uk.proc.d.1978-02-09.9,nonsense
22170__Liberal__uk.proc.d.1978-02-09.9,operations
16426__Labour__uk.proc.d.1978-02-13.7,Government
18702__Liberal__uk.proc.d.1978-02-13.7,diktats
10187__Conservative__uk.proc.d.1978-02-13.7,influence
21651__Conservative__uk.proc.d.1978-02-15.12,love
21726__Conservative__uk.proc.d.1978-02-16.10,power
16836__Conservative__uk.proc.d.1978-02-16.10,process
17919__Labour__uk.proc.d.1978-02-16.10,Commission
na__na__uk.proc.d.1978-02-16.11,indifference
19004__Conservative__uk.proc.d.1978-02-20.7,nonsense
22032__Labour__uk.proc.d.1978-02-20.9,interference
22032__Labour__uk.proc.d.1978-02-20.9,pressure
21906__Conservative__uk.proc.d.1978-02-20.9,centre
22033__Conservative__uk.proc.d.1978-02-23.7,shambles
17952__Labour__uk.proc.d.1978-02-23.11,systems
17823__Liberal__uk.proc.d.1978-02-27.6,being
16418__Conservative__uk.proc.d.1978-03-01.3,shambles
18734__Liberal__uk.proc.d.1978-03-01.3,shambles
22094__Conservative__uk.proc.d.1978-03-01.5,management
18450__Conservative__uk.proc.d.1978-03-01.10,views
21851__Plaid_Cymru__uk.proc.d.1978-03-02.10,tier
18724__Labour__uk.proc.d.1978-03-03.3,nonsense
21981__Conservative__uk.proc.d.1978-03-06.3,verbiage
18577__Conservative__uk.proc.d.1978-03-06.8,ruse
16394__Ulster_Popular_Unionist__uk.proc.d.1978-03-06.8,intervention
10635__Plaid_Cymru__uk.proc.d.1978-03-07.17,level
22050__Conservative__uk.proc.d.1978-03-08.5,interference
14158__Labour__uk.proc.d.1978-03-08.8,elite
21902__Conservative__uk.proc.d.1978-03-08.8,measure
18046__Conservative__uk.proc.d.1978-03-09.18,labyrinth
16426__Labour__uk.proc.d.1978-03-10.5,type
16426__Labour__uk.proc.d.1978-03-10.5,dictatorships
16426__Labour__uk.proc.d.1978-03-10.5,structure
17491__Labour__uk.proc.d.1978-03-10.5,centralism
18961__Labour__uk.proc.d.1978-03-13.6,inertia
18267__Conservative__uk.proc.d.1978-03-14.8,resistance
10263__Conservative__uk.proc.d.1978-03-14.9,responsibility
22533__Labour__uk.proc.d.1978-03-14.9,irritations
22533__Labour__uk.proc.d.1978-03-14.9,nonsense
10019__Conservative__uk.proc.d.1978-03-16.10,savings
22249__Labour__uk.proc.d.1978-03-17.6,monster
22249__Labour__uk.proc.d.1978-03-17.6,jungle
21733__Conservative__uk.proc.d.1978-03-20.8,policies
16392__Labour__uk.proc.d.1978-04-04.12,authority
21720__Plaid_Cymru__uk.proc.d.1978-04-05.8,tier
21720__Plaid_Cymru__uk.proc.d.1978-04-05.8,system
21990__Conservative__uk.proc.d.1978-04-06.8,hand
16974__Labour__uk.proc.d.1978-04-06.9,body
17616__Conservative__uk.proc.d.1978-04-10.6,layer
22032__Labour__uk.proc.d.1978-04-11.10,phrase
19097__Conservative__uk.proc.d.1978-04-12.6,theory
22119__Conservative__uk.proc.d.1978-04-18.9,machinery
10635__Plaid_Cymru__uk.proc.d.1978-04-19.16,work
22490__Conservative__uk.proc.d.1978-04-20.8,tail
18498__Labour__uk.proc.d.1978-04-20.8,tangle
18734__Liberal__uk.proc.d.1978-04-24.7,organisation
21926__Conservative__uk.proc.d.1978-04-24.7,nonsense
21926__Conservative__uk.proc.d.1978-04-24.7,nonsense
10391__Conservative__uk.proc.d.1978-04-26.9,measures
18174__Labour__uk.proc.d.1978-04-26.9,tendencies
18174__Labour__uk.proc.d.1978-04-26.9,machine
19004__Conservative__uk.proc.d.1978-04-26.11,time
19004__Conservative__uk.proc.d.1978-04-26.11,mechanism
18469__Conservative__uk.proc.d.1978-04-28.7,intervention
16836__Conservative__uk.proc.d.1978-05-02.15,proposals
22050__Conservative__uk.proc.d.1978-05-05.4,coat
18469__Conservative__uk.proc.d.1978-05-05.4,conditions
19004__Conservative__uk.proc.d.1978-05-05.4,control
19004__Conservative__uk.proc.d.1978-05-05.4,control
19004__Conservative__uk.proc.d.1978-05-05.4,control
18586__Conservative__uk.proc.d.1978-05-05.4,control
18469__Conservative__uk.proc.d.1978-05-05.6,General
21851__Plaid_Cymru__uk.proc.d.1978-05-09.12,way
14158__Labour__uk.proc.d.1978-05-09.12,posts
17433__Labour__uk.proc.d.1978-05-09.12,system
19420__Liberal__uk.proc.d.1978-05-11.11,inhibition
22114__Labour__uk.proc.d.1978-05-12.4,procedures
21687__Labour__uk.proc.d.1978-05-12.5,control
10130__Labour__uk.proc.d.1978-05-15.11,indifference
17097__Conservative__uk.proc.d.1978-05-17.5,control
17097__Conservative__uk.proc.d.1978-05-17.5,measure
17097__Conservative__uk.proc.d.1978-05-17.5,boys
17097__Conservative__uk.proc.d.1978-05-17.5,paraphernalia
21973__Conservative__uk.proc.d.1978-05-18.11,incompetence
18469__Conservative__uk.proc.d.1978-05-19.5,requirements
19004__Conservative__uk.proc.d.1978-05-19.5,controls
19270__Conservative__uk.proc.d.1978-05-22.4,mumbo
21704__Labour__uk.proc.d.1978-05-23.10,manner
17211__Labour__uk.proc.d.1978-05-23.15,procedures
18077__Labour__uk.proc.d.1978-05-23.17,system
19719__Labour__uk.proc.d.1978-05-26.12,trays
22150__Conservative__uk.proc.d.1978-06-06.6,expansion
21733__Conservative__uk.proc.d.1978-06-09.13,code
19097__Conservative__uk.proc.d.1978-06-14.4,work
22249__Labour__uk.proc.d.1978-06-16.5,thumbs
22215__Ulster_Unionist_Party__uk.proc.d.1978-06-20.6,power
18135__Labour__uk.proc.d.1978-06-20.7,newspeak
17345__Conservative__uk.proc.d.1978-06-21.5,emphasis
19004__Conservative__uk.proc.d.1978-06-21.5,tape
19169__Conservative__uk.proc.d.1978-06-22.9,interference
19401__Conservative__uk.proc.d.1978-06-22.11,mind
19709__Labour__uk.proc.d.1978-06-23.4,requirement
18622__Conservative__uk.proc.d.1978-06-26.7,up
22151__Labour__uk.proc.d.1978-06-28.3,barriers
21969__Conservative__uk.proc.d.1978-06-30.6,authority
14158__Labour__uk.proc.d.1978-07-03.3,Assembly
18724__Labour__uk.proc.d.1978-07-03.12,growth
17097__Conservative__uk.proc.d.1978-07-03.12,barriers
17097__Conservative__uk.proc.d.1978-07-03.12,barriers
18528__Labour__uk.proc.d.1978-07-03.12,structure
10399__Labour__uk.proc.d.1978-07-04.12,saving
18577__Conservative__uk.proc.d.1978-07-07.5,control
21988__Labour__uk.proc.d.1978-07-10.13,megalomania
18487__Conservative__uk.proc.d.1978-07-18.12,layer
14158__Labour__uk.proc.d.1978-07-18.16,Assembly
14158__Labour__uk.proc.d.1978-07-18.16,Assembly
16392__Labour__uk.proc.d.1978-07-19.6,out
17268__Conservative__uk.proc.d.1978-07-27.6,interference
19206__Labour__uk.proc.d.1978-07-31.11,load
16995__Conservative__uk.proc.d.1978-07-31.11,Commission
19074__Conservative__uk.proc.d.1978-08-01.9,machine
17054__Conservative__uk.proc.d.1978-11-01.2,procedures
18734__Liberal__uk.proc.d.1978-11-02.4,system
19401__Conservative__uk.proc.d.1978-11-02.4,structure
10034__Liberal_Democrats__uk.proc.d.1978-11-03.5,system
17660__Conservative__uk.proc.d.1978-11-03.5,procedure
17660__Conservative__uk.proc.d.1978-11-03.5,embrace
16760__Conservative__uk.proc.d.1978-11-03.5,organisation
22050__Conservative__uk.proc.d.1978-11-10.6,decision
22552__Labour__uk.proc.d.1978-11-13.8,committees
17024__Labour__uk.proc.d.1978-11-13.8,proposals
17952__Labour__uk.proc.d.1978-11-15.14,centralism
18077__Labour__uk.proc.d.1978-11-15.14,machine
19037__Conservative__uk.proc.d.1978-11-15.14,staff
21960__Labour__uk.proc.d.1978-11-16.7,control
18586__Conservative__uk.proc.d.1978-11-16.7,system
18622__Conservative__uk.proc.d.1978-11-20.9,bore
21851__Plaid_Cymru__uk.proc.d.1978-11-22.13,layer
21851__Plaid_Cymru__uk.proc.d.1978-11-22.13,tier
19526__Labour__uk.proc.d.1978-11-24.4,pattern
17853__Conservative__uk.proc.d.1978-11-29.9,hallmark
14202__Labour__uk.proc.d.1978-11-30.11,monster
16896__Conservative__uk.proc.d.1978-12-05.5,convenience
16896__Conservative__uk.proc.d.1978-12-05.5,convenience
10263__Conservative__uk.proc.d.1978-12-05.5,rigidity
18656__Labour__uk.proc.d.1978-12-05.5,convenience
18656__Labour__uk.proc.d.1978-12-05.5,decisions
18656__Labour__uk.proc.d.1978-12-05.5,convenience
18469__Conservative__uk.proc.d.1978-12-06.6,costs
10591__Conservative__uk.proc.d.1978-12-13.3,nonsense
22033__Conservative__uk.proc.d.1978-12-13.7,confusion
22033__Conservative__uk.proc.d.1978-12-13.7,nonsense
22033__Conservative__uk.proc.d.1978-12-13.7,authority
21749__Labour__uk.proc.d.1978-12-13.7,boards
21749__Labour__uk.proc.d.1978-12-13.7,bodies
17433__Labour__uk.proc.d.1978-12-14.9,apparatus
10565__Conservative__uk.proc.d.1978-12-15.8,rule
10565__Conservative__uk.proc.d.1978-12-15.8,rules
21701__Labour__uk.proc.d.1979-01-15.14,Whitehall
17491__Labour__uk.proc.d.1979-01-15.14,centralism
22557__Conservative__uk.proc.d.1979-01-17.3,nonsense
22033__Conservative__uk.proc.d.1979-01-18.3,situation
18946__Labour__uk.proc.d.1979-01-19.4,procedures
18046__Conservative__uk.proc.d.1979-01-23.11,committee
18469__Conservative__uk.proc.d.1979-01-24.15,machinery
18469__Conservative__uk.proc.d.1979-01-24.15,scheme
18469__Conservative__uk.proc.d.1979-01-24.15,scheme
22050__Conservative__uk.proc.d.1979-01-24.15,burden
16454__Conservative__uk.proc.d.1979-01-30.9,interventionism
18586__Conservative__uk.proc.d.1979-01-30.12,system
10034__Liberal_Democrats__uk.proc.d.1979-02-06.15,problems
22137__Conservative__uk.proc.d.1979-02-07.26,inertia
21966__Conservative__uk.proc.d.1979-02-14.24,frame
22119__Conservative__uk.proc.d.1979-02-16.3,interference
21956__Labour__uk.proc.d.1979-02-23.23,administration
18046__Conservative__uk.proc.d.1979-03-14.32,jumbo
21851__Plaid_Cymru__uk.proc.d.1979-03-28.10,structures
14152__Conservative__uk.proc.d.1979-03-29.27,organisation
21902__Conservative__uk.proc.d.1979-03-29.27,authority
22561__Labour__uk.proc.d.1979-03-30.18,organisation
18971__Conservative__uk.proc.d.1979-04-04.21,failure
18971__Conservative__uk.proc.d.1979-04-04.21,edifice
16389__Labour__uk.proc.d.1979-04-04.25,indecision
21638__Conservative__uk.proc.d.1979-05-15.7,restrictions
10107__Conservative__uk.proc.d.1979-05-15.7,complications
10276__Conservative__uk.proc.d.1979-05-17.11,controls
16408__Conservative__uk.proc.d.1979-05-21.7,difficulty
16408__Conservative__uk.proc.d.1979-05-21.7,interference
22716__Conservative__uk.proc.d.1979-05-22.7,harassment
22716__Conservative__uk.proc.d.1979-05-22.7,interference
18478__Ulster_Unionist_Party__uk.proc.d.1979-05-22.7,bodies
19178__Conservative__uk.proc.d.1979-05-25.3,obstacles
19178__Conservative__uk.proc.d.1979-05-25.3,one
18853__Conservative__uk.proc.d.1979-05-25.3,one
18853__Conservative__uk.proc.d.1979-05-25.3,entity
10019__Conservative__uk.proc.d.1979-05-25.8,controls
21966__Conservative__uk.proc.d.1979-06-11.4,involvement
17097__Conservative__uk.proc.d.1979-06-18.11,system
18469__Conservative__uk.proc.d.1979-06-18.16,harmonisation
16389__Labour__uk.proc.d.1979-06-18.16,nightmare
16389__Labour__uk.proc.d.1979-06-18.16,nonsense
17154__Labour__uk.proc.d.1979-06-19.9,hold
10010__Conservative__uk.proc.d.1979-06-20.8,institution
10010__Conservative__uk.proc.d.1979-06-20.8,institutions
10010__Conservative__uk.proc.d.1979-06-20.8,systems
10010__Conservative__uk.proc.d.1979-06-20.8,bonanza
22588__Conservative__uk.proc.d.1979-06-20.8,character
18450__Conservative__uk.proc.d.1979-06-22.6,institutions
19178__Conservative__uk.proc.d.1979-06-26.4,tyranny
19284__Conservative__uk.proc.d.1979-06-26.6,scheme
19197__Conservative__uk.proc.d.1979-06-27.7,problem
22595__Conservative__uk.proc.d.1979-06-27.7,restrictions
17442__Conservative__uk.proc.d.1979-06-28.4,Socialism
18437__Labour__uk.proc.d.1979-07-03.8,machine
10289__Conservative__uk.proc.d.1979-07-04.9,time
10107__Conservative__uk.proc.d.1979-07-06.4,intervention
10091__Labour__uk.proc.d.1979-07-09.4,Departments
10565__Conservative__uk.proc.d.1979-07-10.18,channels
18892__Conservative__uk.proc.d.1979-07-10.18,difficulties
10538__Conservative__uk.proc.d.1979-07-11.4,procedure
18825__Conservative__uk.proc.d.1979-07-16.9,structure
17318__Labour__uk.proc.d.1979-07-16.15,person
21984__Conservative__uk.proc.d.1979-07-17.24,controls
21954__Conservative__uk.proc.d.1979-07-23.10,time
16394__Ulster_Popular_Unionist__uk.proc.d.1979-07-23.11,sluggishness
18541__Labour__uk.proc.d.1979-07-24.6,processes
22588__Conservative__uk.proc.d.1979-07-24.6,terms
22588__Conservative__uk.proc.d.1979-07-24.6,brush
22588__Conservative__uk.proc.d.1979-07-24.6,instrument
21717__Liberal_Democrats__uk.proc.d.1979-07-24.8,control
18590__Labour__uk.proc.d.1979-07-25.4,interference
na__na__uk.proc.d.1979-07-25.4,controls
10276__Conservative__uk.proc.d.1979-10-24.11,restrictions
18679__Labour__uk.proc.d.1979-10-24.11,waste
18679__Labour__uk.proc.d.1979-10-24.11,waste
22490__Conservative__uk.proc.d.1979-10-24.11,extravagances
19438__Conservative__uk.proc.d.1979-10-29.18,alternative
16426__Labour__uk.proc.d.1979-10-30.12,concept
17616__Conservative__uk.proc.d.1979-11-01.13,layer
17616__Conservative__uk.proc.d.1979-11-01.13,layer
17298__Conservative__uk.proc.d.1979-11-02.4,ball
19178__Conservative__uk.proc.d.1979-11-02.4,control
17403__Conservative__uk.proc.d.1979-11-02.4,harassment
17403__Conservative__uk.proc.d.1979-11-02.4,interference
16897__Conservative__uk.proc.d.1979-11-05.9,decision
21717__Liberal_Democrats__uk.proc.d.1979-11-06.4,machinery
19156__Conservative__uk.proc.d.1979-11-08.14,organisation
17616__Conservative__uk.proc.d.1979-11-12.3,mess
17616__Conservative__uk.proc.d.1979-11-12.3,gravy
16823__Conservative__uk.proc.d.1979-11-12.3,contraceptive
10636__Conservative__uk.proc.d.1979-11-12.8,costs
17426__Conservative__uk.proc.d.1979-11-13.3,actions
19420__Liberal__uk.proc.d.1979-11-13.14,delay
10534__Labour__uk.proc.d.1979-11-13.16,machinery
10534__Labour__uk.proc.d.1979-11-13.16,apparatus
18622__Conservative__uk.proc.d.1979-11-15.14,zeal
19242__Labour__uk.proc.d.1979-11-16.7,procedure
10175__Conservative__uk.proc.d.1979-11-19.9,advisers
17487__Conservative__uk.proc.d.1979-11-19.9,monopolies
10636__Conservative__uk.proc.d.1979-11-20.6,power
19176__Labour__uk.proc.d.1979-11-20.19,requirements
22165__Conservative__uk.proc.d.1979-11-22.10,assembly
17998__Conservative__uk.proc.d.1979-11-23.6,input
22082__Labour__uk.proc.d.1979-11-26.9,contraceptive
17616__Conservative__uk.proc.d.1979-11-26.9,layer
22595__Conservative__uk.proc.d.1979-11-27.10,process
18574__Conservative__uk.proc.d.1979-11-27.10,provisions
16405__Conservative__uk.proc.d.1979-11-29.8,Utopia
19178__Conservative__uk.proc.d.1979-12-04.19,waste
18853__Conservative__uk.proc.d.1979-12-06.8,shackles
18972__Conservative__uk.proc.d.1979-12-10.4,management
16454__Conservative__uk.proc.d.1979-12-11.17,involvement
18972__Conservative__uk.proc.d.1979-12-13.14,structure
10255__Conservative__uk.proc.d.1979-12-14.3,organisations
19398__Labour__uk.proc.d.1979-12-17.7,procedures
10223__Labour__uk.proc.d.1979-12-18.15,momentum
18679__Labour__uk.proc.d.1979-12-19.11,jobs
18050__Conservative__uk.proc.d.1980-01-14.13,morass
18931__Conservative__uk.proc.d.1980-01-14.13,society
18931__Conservative__uk.proc.d.1980-01-14.13,paternalists
17298__Conservative__uk.proc.d.1980-01-15.12,landlords
17298__Conservative__uk.proc.d.1980-01-15.12,orgy
16413__Conservative__uk.proc.d.1980-01-15.12,restrictions
10563__Conservative__uk.proc.d.1980-01-15.12,implications
17403__Conservative__uk.proc.d.1980-01-18.6,tape
22005__Labour__uk.proc.d.1980-01-18.6,body
18107__Conservative__uk.proc.d.1980-01-21.11,institution
17822__Labour__uk.proc.d.1980-01-22.3,controls
