id,adj
22170__Liberal__uk.proc.d.1985-05-22.8,new
22614__Conservative__uk.proc.d.1985-05-24.4,large
19735__Conservative__uk.proc.d.1985-06-06.6,unfeeling
19735__Conservative__uk.proc.d.1985-06-06.6,appalling
22633__Conservative__uk.proc.d.1985-06-11.7,much
10115__Conservative__uk.proc.d.1985-06-18.4,old
10352__Conservative__uk.proc.d.1985-06-18.11,out
18931__Conservative__uk.proc.d.1985-06-20.8,unwieldy
22596__Conservative__uk.proc.d.1985-06-20.8,additional
16430__Conservative__uk.proc.d.1985-06-24.10,such
10019__Conservative__uk.proc.d.1985-06-25.5,enormous
10130__Labour__uk.proc.d.1985-06-25.8,DHSS
10270__Conservative__uk.proc.d.1985-06-25.12,great
18333__Conservative__uk.proc.d.1985-06-25.14,colossal
10591__Conservative__uk.proc.d.1985-07-01.12,new
11026__Conservative__uk.proc.d.1985-07-03.4,unnecessary
10623__Labour__uk.proc.d.1985-07-08.14,more
16500__Conservative__uk.proc.d.1985-07-08.15,vast
10011__Labour__uk.proc.d.1985-07-15.7,slow
10047__Labour__uk.proc.d.1985-07-16.5,unnecessary
10047__Labour__uk.proc.d.1985-07-16.5,unnecessary
17616__Conservative__uk.proc.d.1985-07-16.5,destructive
16390__Labour__uk.proc.d.1985-07-16.7,undue
10659__Conservative__uk.proc.d.1985-07-26.11,additional
10506__Labour__uk.proc.d.1985-10-21.13,inevitable
10107__Conservative__uk.proc.d.1985-10-22.13,unnecessary
10394__Conservative__uk.proc.d.1985-11-07.6,massive
10394__Conservative__uk.proc.d.1985-11-07.6,much
10394__Conservative__uk.proc.d.1985-11-07.6,more
10427__Labour__uk.proc.d.1985-11-11.10,DHSS
10037__Labour__uk.proc.d.1985-11-22.2,international
18530__Conservative__uk.proc.d.1985-11-22.2,large
19713__Conservative__uk.proc.d.1985-11-28.12,unnecessary
10425__Labour__uk.proc.d.1985-11-28.12,large
10391__Conservative__uk.proc.d.1985-12-05.8,bloated
10290__Conservative__uk.proc.d.1985-12-06.5,additional
16428__Conservative__uk.proc.d.1985-12-10.7,extra
22053__Conservative__uk.proc.d.1985-12-17.6,unnecessary
16595__Conservative__uk.proc.d.1985-12-18.13,heavy
10659__Conservative__uk.proc.d.1985-12-20.3,inefficient
10659__Conservative__uk.proc.d.1985-12-20.3,local
17713__Conservative__uk.proc.d.1986-01-13.12,such
10565__Conservative__uk.proc.d.1986-02-04.8,much
10345__Liberal_Democrats__uk.proc.d.1986-02-07.7,additional
21956__Social_Democratic_Party__uk.proc.d.1986-02-25.10,centralised
10635__Plaid_Cymru__uk.proc.d.1986-02-27.7,unnecessary
22587__Conservative__uk.proc.d.1986-02-28.3,greater
10116__Labour__uk.proc.d.1986-03-06.6,unnecessary
10291__Labour__uk.proc.d.1986-03-07.2,superfluous
21934__Conservative__uk.proc.d.1986-03-10.12,new
10531__Conservative__uk.proc.d.1986-03-11.11,massive
21900__Conservative__uk.proc.d.1986-03-17.21,unnecessary
18077__Labour__uk.proc.d.1986-03-17.21,new
18077__Labour__uk.proc.d.1986-03-17.21,great
10290__Conservative__uk.proc.d.1986-03-21.2,new
10290__Conservative__uk.proc.d.1986-03-21.2,international
10290__Conservative__uk.proc.d.1986-03-21.2,alleged
10290__Conservative__uk.proc.d.1986-03-21.2,vast
10290__Conservative__uk.proc.d.1986-03-21.2,new
10158__Labour__uk.proc.d.1986-04-08.16,new
21725__Social_Democratic_Party__uk.proc.d.1986-04-08.16,new
10635__Plaid_Cymru__uk.proc.d.1986-04-11.5,additional
21717__Liberal_Democrats__uk.proc.d.1986-04-14.24,vast
10158__Labour__uk.proc.d.1986-04-15.3,military
17340__Conservative__uk.proc.d.1986-04-15.8,more
17340__Conservative__uk.proc.d.1986-04-15.8,more
10334__Social_Democratic_Party__uk.proc.d.1986-04-15.9,excessive
16437__Conservative__uk.proc.d.1986-04-18.8,additional
10591__Conservative__uk.proc.d.1986-04-23.8,excessive
10120__Labour__uk.proc.d.1986-04-23.8,only
21956__Social_Democratic_Party__uk.proc.d.1986-04-24.11,local
10515__Conservative__uk.proc.d.1986-05-01.8,local
22067__Labour__uk.proc.d.1986-05-06.4,inadequate
18333__Conservative__uk.proc.d.1986-05-14.13,there
22587__Conservative__uk.proc.d.1986-05-16.2,rigid
22587__Conservative__uk.proc.d.1986-05-16.2,rigid
10515__Conservative__uk.proc.d.1986-05-19.16,central
16393__Conservative__uk.proc.d.1986-05-21.7,huge
10115__Conservative__uk.proc.d.1986-05-22.7,unnecessary
10115__Conservative__uk.proc.d.1986-05-22.7,faceless
10115__Conservative__uk.proc.d.1986-05-22.7,more
10115__Conservative__uk.proc.d.1986-05-22.10,needless
18386__Conservative__uk.proc.d.1986-06-04.6,bloated
19152__Labour__uk.proc.d.1986-06-10.9,administrative
10591__Conservative__uk.proc.d.1986-06-26.8,greater
17268__Conservative__uk.proc.d.1986-06-26.8,internal
17268__Conservative__uk.proc.d.1986-06-26.8,national
16388__Labour__uk.proc.d.1986-06-27.3,supranational
21966__Conservative__uk.proc.d.1986-07-01.7,cumbersome
16777__Conservative__uk.proc.d.1986-07-01.7,less
22633__Conservative__uk.proc.d.1986-07-08.11,much
22227__Conservative__uk.proc.d.1986-07-08.11,extra
16388__Labour__uk.proc.d.1986-07-10.10,entire
16388__Labour__uk.proc.d.1986-07-10.10,new
10298__Liberal_Democrats__uk.proc.d.1986-07-11.6,less
19427__Conservative__uk.proc.d.1986-07-14.6,new
16651__Conservative__uk.proc.d.1986-07-21.6,whole
10327__Labour__uk.proc.d.1986-07-21.14,remote
21973__Conservative__uk.proc.d.1986-07-21.14,more
10015__Liberal_Democrats__uk.proc.d.1986-07-22.14,unimaginable
22580__Conservative__uk.proc.d.1986-07-22.14,more
17476__Conservative__uk.proc.d.1986-10-21.15,local
22635__Conservative__uk.proc.d.1986-10-21.15,educational
22591__Conservative__uk.proc.d.1986-10-23.11,unnecessary
22591__Conservative__uk.proc.d.1986-10-23.11,unnecessary
21715__Conservative__uk.proc.d.1986-10-23.12,elaborate
22597__Conservative__uk.proc.d.1986-10-24.8,more
10327__Labour__uk.proc.d.1986-10-27.13,cumbersome
10327__Labour__uk.proc.d.1986-10-27.13,expensive
16651__Conservative__uk.proc.d.1986-10-30.6,more
10291__Labour__uk.proc.d.1986-10-31.4,large
10291__Labour__uk.proc.d.1986-10-31.4,manned
10591__Conservative__uk.proc.d.1986-11-04.13,excessive
10345__Liberal_Democrats__uk.proc.d.1986-11-05.11,vast
18417__Conservative__uk.proc.d.1986-11-12.5,enormous
10408__Conservative__uk.proc.d.1986-11-26.11,central
22633__Conservative__uk.proc.d.1986-12-08.12,much
22611__Labour__uk.proc.d.1986-12-10.8,centralised
22611__Labour__uk.proc.d.1986-12-10.8,such
22612__Conservative__uk.proc.d.1986-12-19.2,more
22128__Scottish_National_Party__uk.proc.d.1987-01-14.11,consequent
10091__Labour__uk.proc.d.1987-01-14.11,cumbersome
22621__Conservative__uk.proc.d.1987-02-03.9,own
10511__Labour__uk.proc.d.1987-02-05.7,massive
22614__Conservative__uk.proc.d.1987-02-10.11,elaborate
10488__Labour__uk.proc.d.1987-02-12.10,less
10436__Labour__uk.proc.d.1987-02-20.3,complex
19305__Liberal_Democrats__uk.proc.d.1987-02-25.9,institutionalised
19964__Labour__uk.proc.d.1987-03-09.9,Soviet
10291__Labour__uk.proc.d.1987-03-12.9,sparse
22633__Conservative__uk.proc.d.1987-03-12.9,much
10464__Labour__uk.proc.d.1987-03-24.18,much
10068__Labour__uk.proc.d.1987-03-24.19,central
16413__Conservative__uk.proc.d.1987-04-07.9,unnecessary
10283__Conservative__uk.proc.d.1987-04-24.3,extensive
16469__Liberal_Democrats__uk.proc.d.1987-04-29.5,vast
10009__Conservative__uk.proc.d.1987-05-01.6,bloated
10515__Conservative__uk.proc.d.1987-05-11.9,yet
10515__Conservative__uk.proc.d.1987-05-11.9,centralised
22593__Conservative__uk.proc.d.1987-05-13.3,yet
22593__Conservative__uk.proc.d.1987-05-13.3,centralised
22593__Conservative__uk.proc.d.1987-05-13.3,Scottish
19356__Conservative__uk.proc.d.1987-05-15.2,much
18417__Conservative__uk.proc.d.1987-06-25.2,colossal
21725__Social_Democratic_Party__uk.proc.d.1987-07-02.8,local
10146__Labour__uk.proc.d.1987-07-06.10,more
10298__Liberal_Democrats__uk.proc.d.1987-07-06.10,central
18417__Conservative__uk.proc.d.1987-07-09.3,petty
22637__Conservative__uk.proc.d.1987-07-17.2,petty
22503__Conservative__uk.proc.d.1987-10-21.11,large
10560__Conservative__uk.proc.d.1987-10-21.11,costly
10158__Labour__uk.proc.d.1987-10-22.7,military
16430__Conservative__uk.proc.d.1987-11-04.6,present
10194__Conservative__uk.proc.d.1987-11-04.6,extravagant
22594__Conservative__uk.proc.d.1987-11-06.2,central
10160__Labour__uk.proc.d.1987-11-09.5,local
19190__Liberal_Democrats__uk.proc.d.1987-11-23.9,more
18050__Conservative__uk.proc.d.1987-11-25.11,less
22644__Conservative__uk.proc.d.1987-11-30.10,less
22642__Conservative__uk.proc.d.1987-12-01.10,local
22023__Labour__uk.proc.d.1987-12-01.10,huge
22023__Labour__uk.proc.d.1987-12-01.10,similar
17660__Conservative__uk.proc.d.1987-12-01.11,local
10590__Liberal_Democrats__uk.proc.d.1987-12-14.10,appropriate
10038__Labour__uk.proc.d.1987-12-14.11,great
10618__Liberal_Democrats__uk.proc.d.1987-12-15.8,huge
10203__Labour__uk.proc.d.1987-12-15.8,extra
18333__Conservative__uk.proc.d.1987-12-16.8,much
21726__Conservative__uk.proc.d.1987-12-17.10,central
10168__Labour__uk.proc.d.1988-01-11.13,unnecessary
10115__Conservative__uk.proc.d.1988-01-12.6,minimum
10649__Labour__uk.proc.d.1988-01-12.10,complicated
10649__Labour__uk.proc.d.1988-01-12.10,large
19270__Conservative__uk.proc.d.1988-01-19.8,great
17875__Conservative__uk.proc.d.1988-01-21.9,great
10283__Conservative__uk.proc.d.1988-01-21.9,undue
10168__Labour__uk.proc.d.1988-01-27.7,unnecessary
10618__Liberal_Democrats__uk.proc.d.1988-01-27.7,substantial
10618__Liberal_Democrats__uk.proc.d.1988-01-27.7,administrative
18050__Conservative__uk.proc.d.1988-01-27.7,more
16438__Conservative__uk.proc.d.1988-01-27.8,unnecessary
10171__Labour__uk.proc.d.1988-02-01.14,slowest
10115__Conservative__uk.proc.d.1988-02-10.3,own
22010__Conservative__uk.proc.d.1988-02-10.13,massive
16743__Conservative__uk.proc.d.1988-02-10.13,expensive
22620__Conservative__uk.proc.d.1988-02-15.9,more
18046__Conservative__uk.proc.d.1988-02-24.8,inefficient
17058__Conservative__uk.proc.d.1988-02-26.4,overblown
21738__Liberal_Democrats__uk.proc.d.1988-03-02.14,entire
21738__Liberal_Democrats__uk.proc.d.1988-03-02.14,European
18972__Conservative__uk.proc.d.1988-03-08.10,wasteful
10385__Social_Democratic_and_Labour_Party__uk.proc.d.1988-03-08.10,massive
10146__Labour__uk.proc.d.1988-03-09.8,minimum
21954__Conservative__uk.proc.d.1988-03-17.9,vast
21954__Conservative__uk.proc.d.1988-03-17.9,expensive
22075__Conservative__uk.proc.d.1988-03-24.12,endless
10008__Labour__uk.proc.d.1988-03-25.11,much
16476__Conservative__uk.proc.d.1988-03-28.9,labyrinthine
10591__Conservative__uk.proc.d.1988-03-29.4,excessive
10206__Conservative__uk.proc.d.1988-03-29.4,excessive
10091__Labour__uk.proc.d.1988-03-29.10,big
10395__Labour__uk.proc.d.1988-03-29.10,new
10091__Labour__uk.proc.d.1988-03-30.11,bigger
10659__Conservative__uk.proc.d.1988-04-20.8,Much
11026__Conservative__uk.proc.d.1988-04-22.7,excessive
10283__Conservative__uk.proc.d.1988-04-22.7,elaborate
10115__Conservative__uk.proc.d.1988-04-28.6,new
10115__Conservative__uk.proc.d.1988-04-28.6,costly
10618__Liberal_Democrats__uk.proc.d.1988-04-28.6,much
17490__Labour__uk.proc.d.1988-04-28.6,sheer
21960__Labour__uk.proc.d.1988-04-28.6,great
10120__Labour__uk.proc.d.1988-05-06.4,more
10414__Labour__uk.proc.d.1988-05-11.5,whole
10414__Labour__uk.proc.d.1988-05-11.5,new
22580__Conservative__uk.proc.d.1988-05-17.10,central
10443__Labour__uk.proc.d.1988-05-18.10,overweight
10443__Labour__uk.proc.d.1988-05-18.10,corporate
10443__Labour__uk.proc.d.1988-05-18.10,overweight
16413__Conservative__uk.proc.d.1988-05-23.8,local
10509__Conservative__uk.proc.d.1988-05-23.8,distant
10283__Conservative__uk.proc.d.1988-05-23.9,much
10560__Conservative__uk.proc.d.1988-06-13.3,such
17875__Conservative__uk.proc.d.1988-06-24.2,uncontrolled
19964__Labour__uk.proc.d.1988-06-30.12,corrupt
17058__Conservative__uk.proc.d.1988-07-01.9,present
17058__Conservative__uk.proc.d.1988-07-01.9,onerous
10615__Conservative__uk.proc.d.1988-07-05.10,unnecessary
10206__Conservative__uk.proc.d.1988-07-05.10,great
10206__Conservative__uk.proc.d.1988-07-05.10,unnecessary
10127__Conservative__uk.proc.d.1988-07-13.21,cumbersome
10013__Conservative__uk.proc.d.1988-07-14.10,own
10047__Labour__uk.proc.d.1988-07-25.9,much
10516__Labour__uk.proc.d.1988-07-25.9,horrendous
10516__Labour__uk.proc.d.1988-07-25.9,horrendous
10516__Labour__uk.proc.d.1988-07-25.9,undue
10516__Labour__uk.proc.d.1988-07-25.9,much
10516__Labour__uk.proc.d.1988-07-25.9,less
18077__Labour__uk.proc.d.1988-07-26.8,tiresome
10574__Labour__uk.proc.d.1988-07-26.10,excessive
10095__Conservative__uk.proc.d.1988-07-27.14,extra
21719__Conservative__uk.proc.d.1988-10-20.12,bloated
14611__Social_Democratic_Party__uk.proc.d.1988-11-01.10,huge
18287__Labour__uk.proc.d.1988-11-07.10,paternalistic
17704__Labour__uk.proc.d.1988-11-10.8,complicated
10643__Conservative__uk.proc.d.1988-12-02.2,central
16494__Labour__uk.proc.d.1988-12-21.9,British
22614__Conservative__uk.proc.d.1988-12-22.6,less
22614__Conservative__uk.proc.d.1988-12-22.6,local
10345__Liberal_Democrats__uk.proc.d.1989-01-13.3,official
10345__Liberal_Democrats__uk.proc.d.1989-01-13.3,official
10011__Labour__uk.proc.d.1989-01-16.8,good
10534__Labour__uk.proc.d.1989-01-30.9,vast
18022__Conservative__uk.proc.d.1989-02-06.8,huge
18046__Conservative__uk.proc.d.1989-02-09.7,more
10587__Conservative__uk.proc.d.1989-02-09.8,new
10587__Conservative__uk.proc.d.1989-02-09.8,central
10587__Conservative__uk.proc.d.1989-02-09.8,new
22350__Conservative__uk.proc.d.1989-02-10.3,enormous
22350__Conservative__uk.proc.d.1989-02-10.3,enormous
22350__Conservative__uk.proc.d.1989-02-10.3,large
10153__Labour__uk.proc.d.1989-02-10.3,vast
19438__Conservative__uk.proc.d.1989-02-10.3,enormous
19738__Conservative__uk.proc.d.1989-02-21.3,cumbersome
10590__Liberal_Democrats__uk.proc.d.1989-02-21.10,local
10587__Conservative__uk.proc.d.1989-02-23.9,less
10364__Labour__uk.proc.d.1989-02-24.4,irresponsible
10364__Labour__uk.proc.d.1989-02-24.4,local
16393__Conservative__uk.proc.d.1989-03-06.11,distant
22597__Conservative__uk.proc.d.1989-03-17.3,unnecessary
10270__Conservative__uk.proc.d.1989-03-20.10,worthless
10635__Plaid_Cymru__uk.proc.d.1989-03-21.10,unnecessary
22067__Labour__uk.proc.d.1989-04-06.9,excessive
10726__Conservative__uk.proc.d.1989-04-11.11,whole
10260__Labour__uk.proc.d.1989-04-18.9,monstrous
19305__Liberal_Democrats__uk.proc.d.1989-04-20.10,monopolistic
10013__Conservative__uk.proc.d.1989-04-25.8,separate
10149__Conservative__uk.proc.d.1989-04-27.4,enormous
10149__Conservative__uk.proc.d.1989-04-27.4,predatory
19284__Conservative__uk.proc.d.1989-05-02.5,large
10628__Scottish_National_Party__uk.proc.d.1989-05-02.9,new
10334__Liberal_Democrats__uk.proc.d.1989-05-03.13,undue
10153__Labour__uk.proc.d.1989-05-04.11,wide
10591__Conservative__uk.proc.d.1989-05-04.11,Tsarist
10067__Conservative__uk.proc.d.1989-05-04.12,unnecessary
10067__Conservative__uk.proc.d.1989-05-04.12,unnecessary
22612__Conservative__uk.proc.d.1989-05-10.16,excessive
10019__Conservative__uk.proc.d.1989-05-11.9,excessive
17058__Conservative__uk.proc.d.1989-05-11.9,inertial
10515__Conservative__uk.proc.d.1989-05-12.3,great
10515__Conservative__uk.proc.d.1989-05-12.3,national
10107__Conservative__uk.proc.d.1989-05-12.6,adjective
10591__Conservative__uk.proc.d.1989-05-15.14,nonsensical
10591__Conservative__uk.proc.d.1989-05-16.10,extra
10591__Conservative__uk.proc.d.1989-05-16.10,much
18184__Conservative__uk.proc.d.1989-05-18.14,Soviet
19424__Conservative__uk.proc.d.1989-05-22.11,expensive
10298__Liberal_Democrats__uk.proc.d.1989-05-23.10,more
10298__Liberal_Democrats__uk.proc.d.1989-05-23.10,massive
10298__Liberal_Democrats__uk.proc.d.1989-05-23.10,dangerous
10249__Conservative__uk.proc.d.1989-05-23.10,more
10249__Conservative__uk.proc.d.1989-05-23.10,more
10591__Conservative__uk.proc.d.1989-06-06.18,nonsensical
22050__Conservative__uk.proc.d.1989-06-14.10,attendant
22050__Conservative__uk.proc.d.1989-06-14.10,expensive
10130__Labour__uk.proc.d.1989-06-21.10,more
10130__Labour__uk.proc.d.1989-06-21.10,perhaps
10130__Labour__uk.proc.d.1989-06-21.10,even
10130__Labour__uk.proc.d.1989-06-21.10,more
18715__Conservative__uk.proc.d.1989-06-23.4,ever
17875__Conservative__uk.proc.d.1989-06-29.11,cumbersome
22633__Conservative__uk.proc.d.1989-07-05.9,extra
18450__Conservative__uk.proc.d.1989-07-10.22,local
17388__Labour__uk.proc.d.1989-07-13.11,rural
10515__Conservative__uk.proc.d.1989-07-13.11,central
22075__Conservative__uk.proc.d.1989-07-24.3,unnecessary
10345__Liberal_Democrats__uk.proc.d.1989-07-25.7,inherent
10673__Conservative__uk.proc.d.1989-07-28.6,more
19305__Liberal_Democrats__uk.proc.d.1989-10-17.13,vast
10025__Labour__uk.proc.d.1989-10-17.13,vast
17660__Conservative__uk.proc.d.1989-10-20.2,burdensome
10395__Labour__uk.proc.d.1989-10-20.2,new
10516__Labour__uk.proc.d.1989-10-30.7,secondly
19284__Conservative__uk.proc.d.1989-10-31.4,regulated
22643__Labour__uk.proc.d.1989-10-31.7,sightless
18046__Conservative__uk.proc.d.1989-10-31.8,more
10037__Labour__uk.proc.d.1989-11-02.6,special
10454__Labour__uk.proc.d.1989-11-07.12,unnecessary
10212__Conservative__uk.proc.d.1989-11-08.9,perhaps
10212__Conservative__uk.proc.d.1989-11-08.9,necessary
10726__Conservative__uk.proc.d.1989-11-08.9,less
18926__Conservative__uk.proc.d.1989-11-09.3,unnecessary
22620__Conservative__uk.proc.d.1989-11-13.13,huge
19284__Conservative__uk.proc.d.1989-11-21.6,new
10242__Conservative__uk.proc.d.1989-11-21.6,much
10236__Conservative__uk.proc.d.1989-11-22.8,massive
18287__Labour__uk.proc.d.1989-11-23.5,local
17704__Labour__uk.proc.d.1989-11-23.10,centralised
10115__Conservative__uk.proc.d.1989-11-27.11,less
18853__Conservative__uk.proc.d.1989-11-27.11,centralised
10427__Labour__uk.proc.d.1989-11-27.11,endless
18019__Conservative__uk.proc.d.1989-11-28.9,more
10047__Labour__uk.proc.d.1989-11-29.8,unnecessary
10589__Official_Unionist_Party__uk.proc.d.1989-11-29.8,consistent
17388__Labour__uk.proc.d.1989-12-01.4,Chinese
17388__Labour__uk.proc.d.1989-12-01.4,Stalinist
10385__Social_Democratic_and_Labour_Party__uk.proc.d.1989-12-04.10,administrative
10385__Social_Democratic_and_Labour_Party__uk.proc.d.1989-12-04.10,gross
10130__Labour__uk.proc.d.1989-12-07.9,additional
16454__Conservative__uk.proc.d.1989-12-11.4,normal
18931__Conservative__uk.proc.d.1989-12-11.12,benign
22621__Conservative__uk.proc.d.1989-12-11.18,concentrated
22647__Conservative__uk.proc.d.1989-12-14.17,more
22612__Conservative__uk.proc.d.1989-12-18.10,endless
22612__Conservative__uk.proc.d.1989-12-18.10,excess
22598__Conservative__uk.proc.d.1989-12-20.22,unnecessary
10168__Labour__uk.proc.d.1990-01-09.8,big
10659__Conservative__uk.proc.d.1990-01-18.7,sheer
10206__Conservative__uk.proc.d.1990-01-26.5,new
10015__Liberal_Democrats__uk.proc.d.1990-01-31.7,accountable
10590__Liberal_Democrats__uk.proc.d.1990-01-31.8,new
17455__Conservative__uk.proc.d.1990-01-31.12,bloated
10422__Conservative__uk.proc.d.1990-02-02.4,additional
10422__Conservative__uk.proc.d.1990-02-02.4,additional
10489__Labour__uk.proc.d.1990-02-07.5,interminable
10366__Conservative__uk.proc.d.1990-02-08.10,new
10153__Labour__uk.proc.d.1990-02-08.10,ramshackle
10386__Conservative__uk.proc.d.1990-02-15.8,burdensome
18042__Labour__uk.proc.d.1990-02-20.3,monstrous
10504__Labour__uk.proc.d.1990-02-22.8,sterile
10504__Labour__uk.proc.d.1990-02-22.8,incompetent
10504__Labour__uk.proc.d.1990-02-22.8,corrupt
10263__Conservative__uk.proc.d.1990-02-23.5,excessive
10565__Conservative__uk.proc.d.1990-03-02.3,enormous
10636__Conservative__uk.proc.d.1990-03-02.3,extra
17268__Conservative__uk.proc.d.1990-03-02.3,excessive
16438__Conservative__uk.proc.d.1990-03-02.3,massive
16438__Conservative__uk.proc.d.1990-03-02.3,large
10560__Conservative__uk.proc.d.1990-03-02.3,unnecessary
10560__Conservative__uk.proc.d.1990-03-02.3,central
10560__Conservative__uk.proc.d.1990-03-02.3,unnecessary
22621__Conservative__uk.proc.d.1990-03-06.8,more
22158__Labour__uk.proc.d.1990-03-08.4,additional
16394__Ulster_Popular_Unionist__uk.proc.d.1990-03-12.10,callous
16394__Ulster_Popular_Unionist__uk.proc.d.1990-03-12.10,hearted
10191__Scottish_National_Party__uk.proc.d.1990-03-13.9,enormous
22605__Conservative__uk.proc.d.1990-03-13.9,expensive
22639__Conservative__uk.proc.d.1990-03-21.10,nonsensical
21906__Conservative__uk.proc.d.1990-04-18.12,expensive
