w,p1,p2,p12,pmi_reg,pmi_2,pmi_3,npmi,period
purpose,153,14300,2,-20.061115369245766,-19.061115369245766,-18.061115369245766,28.942071657912233,1964-1967
even,153,21455,2,-20.6464141233284,-19.6464141233284,-18.6464141233284,29.78647926786574,1964-1967
must,153,44679,3,-21.119734617476777,-19.534772116755622,-17.949809616034464,19.224010904776105,1964-1967
excessive,153,896,2,-16.064742764750257,-15.064742764750257,-14.064742764750257,23.17652471986205,1964-1967
avoid,153,3168,4,-16.886744462772263,-14.886744462772263,-12.886744462772263,12.181211246600354,1964-1967
ridiculous,153,666,2,-15.636766209763914,-14.636766209763914,-13.636766209763914,22.559085066366514,1964-1967
minimum,153,2051,2,-17.2594996191725,-16.2594996191725,-15.259499619172503,24.90019450880512,1964-1967
centralised,153,110,2,-13.038747556217311,-12.038747556217313,-11.038747556217311,18.810936438757807,1964-1967
land,153,13927,3,-19.438022243548893,-17.85305974282774,-16.26809724210658,17.693250334123206,1964-1967
every,153,14107,2,-20.041511438717595,-19.041511438717595,-18.041511438717595,28.91378916455731,1964-1967
would,153,140568,11,-20.89886490388603,-17.439433285248732,-13.980001666611434,8.715503608919843,1964-1967
well,153,38721,4,-20.498216434059447,-18.498216434059447,-16.498216434059447,14.786337598243108,1964-1967
taxpayer,153,2567,2,-17.58325542326807,-16.58325542326807,-15.58325542326807,25.367275401832817,1964-1967
perhaps,153,17540,2,-20.35574897002475,-19.35574897002475,-18.35574897002475,29.36713809263533,1964-1967
south,153,13349,2,-19.961831893063014,-18.961831893063014,-17.961831893063014,28.79883587918116,1964-1967
snooper,153,48,2,-11.842350343413807,-10.842350343413809,-9.842350343413809,17.084900112912813,1964-1967
west,153,11147,2,-19.70175571108896,-18.70175571108896,-17.70175571108896,28.42362526119386,1964-1967
massive,153,672,2,-15.649705265471413,-14.649705265471413,-13.649705265471411,22.577752177869506,1964-1967
suggest,153,17184,2,-20.326166120678064,-19.326166120678064,-18.326166120678064,29.324459062587504,1964-1967
talk,153,11371,2,-19.730459357000104,-18.730459357000104,-17.730459357000104,28.4650358688053,1964-1967
refer,153,20739,2,-20.59744655372099,-19.59744655372099,-18.59744655372099,29.715833998028742,1964-1967
matter,153,50619,2,-21.8847792289145,-20.884779228914496,-19.884779228914496,31.57306246450474,1964-1967
able,153,18185,2,-20.40784914803563,-19.40784914803563,-18.40784914803563,29.442302761081063,1964-1967
state,153,31408,2,-21.196232300158826,-20.196232300158822,-19.196232300158822,30.579699224969605,1964-1967
accept,153,22468,2,-20.712971930271262,-19.712971930271262,-18.712971930271262,29.88250188587465,1964-1967
proposal,153,15193,2,-20.14850699384537,-19.14850699384537,-18.14850699384537,29.068151121337312,1964-1967
staff,153,6321,2,-18.883324942231116,-17.883324942231116,-16.883324942231116,27.242879249651704,1964-1967
permanent,153,1767,2,-17.044474167244267,-16.044474167244267,-15.04447416724427,24.58997835564335,1964-1967
inclined,153,559,2,-15.384092315535844,-14.384092315535844,-13.384092315535844,22.194553692201573,1964-1967
call,153,12263,2,-19.83941218297322,-18.83941218297322,-17.83941218297322,28.62222157052755,1964-1967
subject,153,17540,3,-19.770786469303594,-18.185823968582433,-16.60086146786128,17.996145385623244,1964-1967
house,153,82010,2,-22.580900059665364,-21.580900059665364,-20.580900059665364,32.57735253488852,1964-1967
since,153,14377,3,-19.483900386404226,-17.898937885683072,-16.313975384961914,17.735010419394918,1964-1967
huge,153,524,2,-15.290810844230101,-14.290810844230101,-13.290810844230101,22.05997697614195,1964-1967
today,153,15505,2,-20.17783374819264,-19.17783374819264,-18.17783374819264,29.110460684399488,1964-1967
unnecessary,153,1545,4,-15.85077896548439,-13.85077896548439,-11.85077896548439,11.433920103865711,1964-1967
impossible,153,3622,2,-18.07995867364282,-17.07995867364282,-16.07995867364282,26.0838667179419,1964-1967
feel,153,14160,3,-19.461958986941855,-17.876996486220698,-16.292033985499543,17.71503849691718,1964-1967
growth,153,3900,5,-16.86471815644226,-14.542790061554902,-12.220861966667538,10.478638552099351,1964-1967
administrative,153,2620,3,-17.02777643839631,-15.442813937675153,-13.857851436953997,15.499350056460539,1964-1967
question,153,47764,3,-21.21606138179451,-19.631098881073353,-18.046136380352195,19.311691304232145,1964-1967
commission,153,10547,3,-19.036970417078347,-17.452007916357186,-15.867045415636031,17.328197229759375,1964-1967
whether,153,38190,2,-21.47829514220253,-20.47829514220253,-19.47829514220253,30.986629888405105,1964-1967
taxation,153,5748,2,-18.74623218914999,-17.74623218914999,-16.74623218914999,27.045096214639745,1964-1967
remember,153,6313,2,-18.88149787845564,-17.88149787845564,-16.88149787845564,27.240243353803436,1964-1967
responsibility,153,10121,2,-19.562452064029877,-18.562452064029877,-17.562452064029877,28.22265258040397,1964-1967
increase,153,32872,6,-19.676996957139153,-17.092034456417995,-14.50707195569684,10.981941100395918,1964-1967
certain,153,17573,2,-20.358460726375185,-19.35846072637519,-18.35846072637519,29.371050330074205,1964-1967
extra,153,3905,2,-18.188494675721994,-17.188494675721994,-16.188494675721994,26.240451069899436,1964-1967
council,153,19167,2,-20.48372476770832,-19.48372476770832,-18.48372476770832,29.551768141307228,1964-1967
form,153,12787,5,-18.577849955859193,-16.25592186097183,-13.933993766084466,11.543067186582059,1964-1967
expensive,153,1679,2,-16.970774357629683,-15.970774357629681,-14.970774357629681,24.48365200579793,1964-1967
socialist,153,1738,2,-17.020600209507055,-16.020600209507055,-15.020600209507053,24.55553551520948,1964-1967
outside,153,6172,2,-18.84891018926339,-17.84891018926339,-16.84891018926339,27.193229256211744,1964-1967
member,153,133372,6,-21.69752163659541,-19.112559135874253,-16.527596635153095,12.10961739520951,1964-1967
town,153,7849,2,-19.19568098684434,-18.19568098684434,-17.19568098684434,27.693513766206895,1964-1967
deal,153,37075,2,-21.435546914922007,-20.435546914922007,-19.435546914922007,30.9249572329007,1964-1967
time,153,63641,3,-21.630094226638462,-20.045131725917308,-18.46016922519615,19.688560240721014,1964-1967
muddle,153,297,3,-13.886744462772263,-12.301781962051106,-10.71681946132995,12.64025954015834,1964-1967
board,153,23575,3,-20.197395492421318,-18.61243299170016,-17.027470490979002,18.38446165289795,1964-1967
merely,153,5831,2,-18.766915450115803,-17.766915450115803,-16.766915450115803,27.074935852664538,1964-1967
take,153,72730,2,-22.40765079854183,-21.40765079854183,-20.40765079854183,32.32740668502792,1964-1967
make,153,116317,2,-23.085090282585096,-22.085090282585096,-21.085090282585096,33.30474526915952,1964-1967
hope,153,38181,2,-21.477955111158597,-20.477955111158597,-19.477955111158597,30.986139327304272,1964-1967
picture,153,1911,2,-17.15749990567011,-16.15749990567011,-15.15749990567011,24.753040027963127,1964-1967
word,153,16335,5,-18.931138582130714,-16.609210487243352,-14.28728239235599,11.76257775206713,1964-1967
department,153,10276,2,-19.58437901759347,-18.58437901759347,-17.58437901759347,28.25428648757197,1964-1967
government,153,99391,6,-21.273252941082934,-18.68829044036178,-16.10332793964062,11.87282852773096,1964-1967
involve,153,9662,9,-17.325568978682416,-14.155643977240103,-10.985718975797791,7.885206254012902,1964-1967
london,153,14005,2,-20.031042205654522,-19.031042205654522,-18.031042205654522,28.898685253935305,1964-1967
area,153,26818,2,-20.968301871950164,-19.968301871950164,-18.968301871950164,30.25086512652527,1964-1967
equip,153,731,3,-15.186152937923932,-13.601190437202776,-12.016227936481622,13.823032105652754,1964-1967
swollen,153,14,3,-9.479780264029099,-7.894817763307945,-6.309855262586788,8.628867856122202,1964-1967
example,153,11603,4,-18.75959809014262,-16.75959809014262,-14.75959809014262,13.532189566859415,1964-1967
number,153,25947,2,-20.92066796562987,-19.92066796562987,-18.92066796562987,30.182143926098814,1964-1967
year,153,71303,4,-21.37906300009039,-19.37906300009039,-17.37906300009039,15.421734084541566,1964-1967
investment,153,10119,2,-19.562166946431937,-18.562166946431937,-17.562166946431937,28.22224124265935,1964-1967
tape,153,263,2,-14.296306831984955,-13.296306831984955,-12.296306831984955,20.625210969531704,1964-1967
thing,153,22962,2,-20.744348529082306,-19.744348529082306,-18.744348529082306,29.927768749379307,1964-1967
sort,153,11782,2,-19.781684680355276,-18.781684680355276,-17.781684680355276,28.538938388777737,1964-1967
fact,153,27279,3,-20.407928480198137,-18.82296597947698,-17.238003478755825,18.57609703687136,1964-1967
case,153,42743,4,-20.640788392131068,-18.640788392131064,-16.640788392131064,14.889181526682986,1964-1967
size,153,2766,5,-16.369045188955784,-14.047117094068422,-11.72518899918106,10.170659621283171,1964-1967
long,153,24813,3,-20.271233895423997,-18.686271394702842,-17.101308893981688,18.45167226374247,1964-1967
shall,153,29004,3,-20.496389600458233,-18.91142709973708,-17.326464599015925,18.656617818563454,1964-1967
obtain,153,5275,3,-18.037380720453406,-16.45241821973225,-14.867455719011092,16.418331477359335,1964-1967
discretion,153,1763,2,-17.041204602012833,-16.041204602012833,-15.041204602012835,24.585261370098095,1964-1967
hand,153,8108,2,-19.242518216159553,-18.242518216159553,-17.242518216159553,27.76108560466893,1964-1967
define,153,2070,2,-17.27280289507934,-16.27280289507934,-15.272802895079339,24.919387078983497,1964-1967
need,195,31953,4,-20.57099408243499,-18.57099408243499,-16.57099408243499,14.838835574442585,1965-1968
piece,195,1915,3,-16.925496489840775,-15.340533989119617,-13.755571488398461,15.406250835187917,1965-1968
understanding,195,1751,2,-17.381293682183166,-16.381293682183166,-15.38129368218317,25.075906199520325,1965-1968
little,195,14861,2,-20.466573891712592,-19.466573891712592,-18.466573891712592,29.52702465756129,1965-1968
many,195,46711,3,-21.533842523599077,-19.94888002287792,-18.363917522156765,19.600948164984928,1965-1968
rubber,195,237,2,-14.49607356264787,-13.49607356264787,-12.49607356264787,20.913413441193693,1965-1968
lack,195,3620,2,-18.42910429572018,-17.42910429572018,-16.42910429572018,26.587577375460995,1965-1968
good,195,33884,3,-21.07068438718693,-19.48572188646577,-17.900759385744617,19.179363461091206,1965-1968
danger,195,4821,2,-18.84244702814586,-17.842447028145862,-16.842447028145862,27.183904885719016,1965-1968
back,195,14513,5,-19.11046036990181,-16.78853227501445,-14.466604180127085,11.873996643336996,1965-1968
local,195,29433,6,-19.867514791075788,-17.28255229035463,-14.697589789633474,11.08827112806348,1965-1968
create,195,6218,7,-17.40221029303307,-14.594855370975466,-11.787500448917863,8.94296702315951,1965-1968
enormous,195,2697,2,-18.004470119985218,-17.004470119985214,-16.004470119985214,25.974959755936194,1965-1968
official,195,7611,2,-19.501200618534707,-18.501200618534707,-17.501200618534707,28.13428542374081,1965-1968
democracy,195,1128,3,-16.161919165427246,-14.576956664706092,-12.991994163984936,14.711212801943956,1965-1968
wish,195,18530,4,-19.78490557466424,-17.78490557466424,-15.784905574664238,14.271792578512253,1965-1968
soon,195,5469,2,-19.024391660509902,-18.0243916605099,-17.024391660509902,27.446395504546988,1965-1968
people,195,55675,4,-21.372072346312127,-19.372072346312127,-17.372072346312127,15.416691393772329,1965-1968
price,195,17981,2,-20.74151595079897,-19.74151595079897,-18.74151595079897,29.92368220273701,1965-1968
adequately,195,946,2,-16.493026687089007,-15.493026687089007,-14.493026687089005,23.79440781071264,1965-1968
always,195,11780,2,-20.131382232467434,-19.131382232467434,-18.131382232467434,29.043445313020957,1965-1968
anxious,195,3024,2,-18.169572737970686,-17.169572737970686,-16.169572737970686,26.213152484141613,1965-1968
build,195,9584,2,-19.833742506538396,-18.833742506538396,-17.833742506538396,28.614041956451583,1965-1968
necessary,195,14276,2,-20.408634499798634,-19.408634499798634,-18.408634499798634,29.443435784174902,1965-1968
occasion,195,8985,2,-19.740633102146916,-18.740633102146916,-17.740633102146916,28.47971348047587,1965-1968
really,195,8807,2,-19.71176526430036,-18.71176526430036,-17.71176526430036,28.43806599397346,1965-1968
although,195,14525,2,-20.433580856928867,-19.433580856928867,-18.433580856928867,29.47942576989493,1965-1968
help,195,17322,2,-20.68764820670675,-19.68764820670675,-18.68764820670675,29.845967475471287,1965-1968
part,195,35402,2,-21.71887355949933,-20.71887355949933,-19.71887355949933,31.33371117798411,1965-1968
clear,195,19149,2,-20.832311746926553,-19.832311746926553,-18.832311746926553,30.054672847543838,1965-1968
view,195,31622,3,-20.97100880944666,-19.386046308725504,-17.80108380800435,19.08863484029532,1965-1968
impose,195,4947,3,-18.294705997187076,-16.709743496465922,-15.124780995744766,16.652559038244927,1965-1968
difficulty,195,16646,2,-20.63021823555287,-19.63021823555287,-18.63021823555287,29.76311354088919,1965-1968
free,195,5723,2,-19.08988620529858,-18.08988620529858,-17.08988620529858,27.540884159518892,1965-1968
condition,195,8895,2,-19.726109203904134,-18.726109203904134,-17.726109203904134,28.458759924506634,1965-1968
industry,195,48916,7,-20.377994206666372,-17.570639284608767,-14.763284362551163,10.472217443626231,1965-1968
therefore,195,23327,3,-20.532080972106606,-18.947118471385448,-17.362155970664293,18.68910550508992,1965-1968
large,195,16698,4,-19.634718007802373,-17.634718007802373,-15.634718007802373,14.163455149554856,1965-1968
waste,195,2067,3,-17.035690486453902,-15.450727985732748,-13.86576548501159,15.506553733443969,1965-1968
come,195,40618,2,-21.917161897455088,-20.917161897455088,-19.917161897455088,31.619780779819,1965-1968
confusion,195,1032,2,-16.618557569172868,-15.618557569172866,-14.618557569172866,23.975510591773443,1965-1968
country,195,46954,2,-22.126290759258,-21.126290759258,-20.126290759258,31.921489951648816,1965-1968
side,195,21484,2,-20.998305319905146,-19.998305319905146,-18.998305319905146,30.294150952099493,1965-1968
party,195,20273,4,-19.914602288017623,-17.914602288017623,-15.91460228801762,14.365348981099515,1965-1968
control,195,12314,6,-18.610379666243542,-16.025417165522384,-13.44045466480123,10.386650655883775,1965-1968
kind,195,17338,6,-19.10401768072846,-16.519055180007307,-13.934092679286147,10.662155277437467,1965-1968
least,195,10027,3,-19.313970220011278,-17.72900771929012,-16.144045218568962,17.580333316156832,1965-1968
burden,195,4932,4,-17.87528739815245,-15.87528739815245,-13.87528739815245,12.894294241889762,1965-1968
attempt,195,5826,2,-19.115620299889958,-18.115620299889958,-17.115620299889958,27.57801061016764,1965-1968
foot,195,2020,2,-17.587469891388768,-16.587469891388768,-15.58746989138877,25.373355594090533,1965-1968
great,195,47701,7,-20.341707282334266,-17.53435236027666,-14.72699743821906,10.453569653362266,1965-1968
tend,195,2193,2,-17.706020410423204,-16.706020410423204,-15.706020410423204,25.544387839996325,1965-1968
service,195,29636,3,-20.87743093139608,-19.292468430674923,-17.707505929953765,19.00345658494918,1965-1968
task,195,3348,2,-18.316414126299954,-17.316414126299954,-16.316414126299954,26.4249998268815,1965-1968
post,195,5780,3,-18.519221590416496,-16.93425908969534,-15.349296588974184,16.85692193819174,1965-1968
bill,195,59560,4,-21.469386447219073,-19.469386447219073,-17.469386447219073,15.486888679165839,1965-1968
whatever,195,7138,2,-19.408634499798634,-18.408634499798634,-17.408634499798634,28.000740743285938,1965-1968
creation,195,824,2,-16.29383084093283,-15.293830840932829,-14.293830840932829,23.507028951297443,1965-1968
bureaucracy,195,195,195,-7.607330313749611,0.0,7.607330313749611,1.4426950408889636,1965-1968
require,195,11106,3,-19.461419493620188,-17.87645699289903,-16.291494492177872,17.714547428933294,1965-1968
